agenda_id,etiqueta,reserva_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama,correo_usuario
65760,Aniversario,85038,2025-08-02,1752000,6,No disponible,1752,crgrza752@viajes.cl,Mataró,El Puerto de Santa María,6,2162,292000,Renfe,2025-08-31,2025-09-01,,"{""Aire acondicionado"",Calefacción,Baño,Comida,""Asientos reclinables""}",{},,"{Albacete,Pamplona,Telde}",,,,,,,{},,,,,,,,,,{},,
63484,Cena de Trabajo,85706,2025-09-20,690000,6,No disponible,690,teodoro9438521@viajes.cl,Benidorm,Zamora,63,1900,115000,ZFBH (Bosnia y Herzegovina),2026-01-25,2026-01-26,,"{""Aire acondicionado"",Agua,""Asientos reclinables"",Baño}",{},,"{""Hospitalet de LLobregat""}",,,,,,,{},,,,,,,,,,{},,
59952,,87689,2026-04-01,4482000,9,No disponible,4482,Sra.ceballos715@viajes.cl,Cerdañola del Vallés,Paterna,24,3974,498000,Singapore Airlines,2026-05-07,2026-05-09,,{},"{""Santiago de Compostela"",Mijas}",Primera clase,{},,,,,,,{},,,,,,,,,,{},,
66529,Aniversario,89158,2025-12-16,868000,7,No disponible,868,Fernandolomeli208@viajes.cl,Manresa,Santa Cruz de Tenerife,25,2774,124000,Delta Air Lines,2026-11-17,2026-11-18,,{},{Albacete},Primera clase,,,,,,,,{},,,,,,,,,,{},,
61315,Salida con Amigos,89514,2025-11-10,1070000,5,No disponible,1070,stroseal875@viajes.cl,Marbella,Algeciras,19,3463,214000,Iberia,2026-09-27,2026-09-29,,{},"{Cuenta,""El Prat de LLobregat"",""Jerez de la Frontera""}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,
61118,Aniversario,91467,2025-04-08,895000,5,No disponible,895,coarro408@viajes.cl,Vigo,Las Palmas de Gran Canaria,78,129,179000,DSB (Dinamarca),2025-06-11,2025-06-11,,{},{},,"{Linares,Ávila,""Castellón de la Plana""}",,,,,,,{},,,,,,,,,,{},,
55648,Vacaciones,91683,2026-09-15,2135000,7,No disponible,2135,Sr.lira601@viajes.cl,Chiclana de la Frontera,Rivas-Vaciamadrid,53,3204,305000,Air New Zealand,2026-11-19,2026-11-21,,{},,Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,
65868,,92183,2025-08-18,272000,2,No disponible,272,maespa877@viajes.cl,Alcobendas,Bilbao,28,456,136000,Renfe,2026-09-04,2026-09-04,,{},{},,"{Algeciras,Córdoba}",,,,,,,{},,,,,,,,,,{},,
65944,Aniversario,93201,2025-04-22,1062000,9,No disponible,1062,hoarfe244@viajes.cl,Toledo,Salamanca,50,2232,118000,Amtrak,2026-06-05,2026-06-06,,"{Comida,Baño,Wifi,TV,""Asientos reclinables""}",{},,{Mataró},,,,,,,{},,,,,,,,,,{},,
60191,Salida con Amigos,93967,2025-07-28,2448000,8,No disponible,2448,joocle772@viajes.cl,Estepona,Santander,52,3537,306000,Air France,2025-09-14,2025-09-16,,{},"{Irún,Albacete}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,
58069,Aniversario,95460,2025-10-13,1089000,9,No disponible,1089,sralbabu154@viajes.cl,Baracaldo,Santiago de Compostela,22,2311,121000,ZFBH (Bosnia y Herzegovina),2025-12-22,2025-12-23,,"{Baño,Agua,Calefacción,Comida,""Aire acondicionado""}",{},,"{Majadahonda,Rivas-Vaciamadrid,""El Puerto de Santa María""}",,,,,,,{},,,,,,,,,,{},,
57179,Salida con Familia,95563,2025-03-05,1175000,5,No disponible,1175,daabca985@viajes.cl,Valladolid,Collado Villalba,87,2926,235000,Wizz Air,2025-11-26,2025-11-28,,{},"{""Torrejón de Ardoz"",Valladolid,Cáceres}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,
62825,Cena de Trabajo,95863,2025-04-26,810000,10,No disponible,810,anzama631@viajes.cl,Santa Coloma de Gramanet,Las Palmas de Gran Canaria,66,2158,81000,SNCB (Bélgica),2026-02-25,2026-02-26,,"{Baño,Wifi,Agua,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},,
61149,Vacaciones,98898,2025-03-31,1690000,5,No disponible,1690,Adrianaarevalo161@viajes.cl,La Coruña,Lugo,35,3769,338000,ŽFBH (Bosnia y Herzegovina),2025-08-27,2025-08-29,,"{""Aire acondicionado"",TV,Agua,Comida,Wifi,Calefacción,""Asientos reclinables""}",{},,"{""San Sebastían de los Reyes""}",,,,,,,{},,,,,,,,,,{},,
58351,Vacaciones,99164,2025-01-13,425000,5,No disponible,425,reciso597@viajes.cl,Castellón de la Plana,Gijón,20,752,85000,CFR (Rumania),2025-01-27,2025-01-27,,,{},,{},,,,,,,{},,,,,,,,,,{},,
66160,Cena de Trabajo,99347,2025-08-15,1932000,7,No disponible,1932,alirsa833@viajes.cl,Santa Lucía de Tirajana,El Prat de LLobregat,21,2414,276000,MÁV (Hungría),2025-08-26,2025-08-27,,"{Comida,Agua,Wifi,""Asientos reclinables"",TV}",{},,"{Barcelona,""Mollet del Vallés"",Barcelona,Guadalajara,Gijón}",,,,,,,{},,,,,,,,,,{},,
55936,Aniversario,99666,2025-05-28,1870000,10,No disponible,1870,elena7103571@viajes.cl,Burgos,Albacete,53,1493,187000,Ethiopian Airlines,2026-03-08,2026-03-09,,{},{},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,
60369,Cena de Trabajo,99696,2026-07-22,1808000,8,No disponible,1808,maría6926441@viajes.cl,Santiago de Compostela,Gandía,20,4155,226000,NSB (Noruega),2026-11-09,2026-11-11,,"{TV,Agua,Baño,""Aire acondicionado"",Wifi,""Asientos reclinables"",Comida}",{},,"{Guadalajara,Rubí,Santander}",,,,,,,{},,,,,,,,,,,,
59495,Salida con Amigos,100804,2025-06-13,178000,1,No disponible,178,magdalena1234556@viajes.cl,Madrid,Sanlúcar de Barrameda,31,2147,178000,AVE,2026-02-08,2026-02-09,,"{Comida,Wifi,Calefacción,TV}",{},,"{Viladecans,""Dos Hermanas"",Jaén,Lérida}",,,,,,,{},,,,,,,,,,,,
59966,Cena de Trabajo,101058,2025-03-23,792000,9,No disponible,792,stóspaab867@viajes.cl,San Sebastían de los Reyes,Pontevedra,41,3916,88000,Futura,2025-03-26,2025-03-28,Cama,,{},,{},,,,,,,,,,,,,,,,,{},,
58243,Aniversario,103378,2025-04-07,2150000,10,No disponible,2150,Benjamínjiménez670@viajes.cl,Guadalajara,Alcalá de Guadaira,84,4215,215000,Air Canada,2026-08-21,2026-08-23,,{},"{Almería,Paterna,Rubí,Zamora,Jaén}",Primera clase,{},,,,,,,{},,,,,,,,,,{},,
58621,Salida con Familia,104927,2026-01-13,2530000,10,No disponible,2530,Sra.tafoya600@viajes.cl,Sanlúcar de Barrameda,Lérida,24,3280,253000,SBB (Suiza),2026-04-16,2026-04-18,,"{Calefacción,""Asientos reclinables"",Baño,Wifi,""Aire acondicionado"",Comida}",{},,"{Gandía,Elda,Cádiz,Ponferrada}",,,,,,,{},,,,,,,,,,{},,
57636,Aniversario,105044,2026-07-10,524000,2,No disponible,524,micaela3633872@viajes.cl,Alcalá de Guadaira,San Sebastián,97,3515,262000,CFR (Rumania),2026-11-11,2026-11-13,,"{Agua,Wifi,""Asientos reclinables"",""Aire acondicionado"",TV,Comida}",{},,"{Pamplona,""Santa Lucía de Tirajana"",Santander,""Roquetas de Mar"",""San Sebastián""}",,,,,,,{},,,,,,,,,,{},,
61303,Vacaciones,105070,2025-02-18,2016000,7,No disponible,2016,sra.7988218@viajes.cl,Chiclana de la Frontera,Elda,16,2328,288000,Southwest Airlines,2026-09-11,2026-09-12,,{},"{Móstoles,Badalona}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,
58755,Aniversario,105339,2025-05-05,98000,1,No disponible,98,Sra.montaño428@viajes.cl,Hospitalet de LLobregat,Lérida,20,1475,98000,TGV (SNCF),2025-09-03,2025-09-04,,"{""Aire acondicionado"",TV,Wifi,Agua}",{},,"{""Pozuelo de Alarcón"",Lérida,Sagunto,Reus,""Cerdañola del Vallés""}",,,,,,,{},,,,,,,,,,{},,
66386,Cena de Trabajo,107628,2025-09-18,169000,1,No disponible,169,antonio5143423@viajes.cl,Marbella,Pontevedra,95,1989,169000,SBB (Suiza),2025-11-28,2025-11-29,,"{""Aire acondicionado"",TV,""Asientos reclinables"",Baño}",{},,"{Irún,""Jerez de la Frontera"",Almería,Vigo}",,,,,,,{},,,,,,,,,,{},,
63596,Cena de Trabajo,109927,2025-03-06,408000,4,No disponible,408,Sra.leyva287@viajes.cl,Baracaldo,Gijón,48,3899,102000,Via Bariloche,2025-04-21,2025-04-23,,"{Baño,TV,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},,
55728,Salida con Amigos,111338,2025-02-09,96000,3,No disponible,96,patricia8996692@viajes.cl,Reus,Ciudad Real,80,1208,32000,United Airlines,2026-07-17,2026-07-17,,{},{Benidorm},Clase económica,{},,,,,,,{},,,,,,,,,,{},,
55728,Salida con Amigos,111348,2025-12-28,432000,3,No disponible,432,Raquellira938@viajes.cl,Gijón,Valladolid,55,158,144000,Alaska Airlines,2026-07-27,2026-07-27,,{},{},Clase económica,{},,,,,,,{},,,,,,,,,,,,
58621,Salida con Familia,112085,2025-04-06,1432000,8,No disponible,1432,srmajopémi861@viajes.cl,Ferrol,Zamora,37,3708,179000,Avianca,2025-05-04,2025-05-06,,{},"{Bilbao,Fuengirola,""San Sebastián"",Córdoba,""Santiago de Compostela""}",Primera clase,{},,,,,,,{},,,,,,,,,,{},,
55714,Vacaciones,112172,2025-01-10,138000,2,No disponible,138,sergio8830950@viajes.cl,Salamanca,Coslada,78,1017,69000,Japan Airlines,2025-01-13,2025-01-13,,{},{},Clase económica,{},,,,,,,{},,,,,,,,,,{},,
58730,Aniversario,112723,2026-03-20,616000,8,No disponible,616,cazaba427@viajes.cl,Huelva,Vitoria,88,2125,77000,Italo,2026-07-04,2026-07-05,,"{""Asientos reclinables"",Wifi,TV,Agua}",{},,"{Motril,Murcia}",,,,,,,{},,,,,,,,,,{},,
66007,Salida con Amigos,113713,2026-03-25,1170000,5,No disponible,1170,isrelu647@viajes.cl,Orihuela,Elche,72,2172,234000,Turkish Airlines,2026-11-23,2026-11-24,,{},"{""Santa Lucía de Tirajana""}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,
58163,Salida con Amigos,114473,2025-07-14,38000,2,No disponible,38,Patriciahuerta665@viajes.cl,Sagunto,Alcorcón,54,227,19000,NSB (Noruega),2026-11-30,2026-11-30,,{},{},,"{Telde,Gerona,Salamanca,""Santa Cruz de Tenerife""}",,,,,,,{},,,,,,,,,,{},,
57241,Salida con Amigos,122004,2026-02-12,234000,3,No disponible,234,Albertoybarra929@viajes.cl,Lorca,Torrelavega,32,3655,78000,Estrella Roja,2026-06-22,2026-06-24,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,
57404,Salida con Familia,123541,2025-05-01,1025000,5,No disponible,1025,sr.9584607@viajes.cl,Arrecife,Sabadell,66,2847,205000,ŽFBH (Bosnia y Herzegovina),2025-05-14,2025-05-15,,"{TV,Wifi,Baño,Comida,Agua}",{},,"{""El Ejido"",Lorca,Barcelona}",,,,,,,{},,,,,,,,,,{},,
65917,Salida con Amigos,124662,2025-05-17,275000,1,No disponible,275,alchva980@viajes.cl,Alcobendas,Mollet del Vallés,42,2219,275000,ÖBB (Austria),2026-05-07,2026-05-08,,"{Calefacción,Wifi,""Asientos reclinables"",""Aire acondicionado"",Agua}",{},,,,,,,,,{},,,,,,,,,,{},,
62895,Salida con Amigos,125078,2025-08-19,730000,5,No disponible,730,olivia854628@viajes.cl,Lérida,Badajoz,99,1116,146000,Singapore Airlines,2025-08-23,2025-08-23,,{},{},Clase económica,{},,,,,,,{},,,,,,,,,,{},,
56052,Vacaciones,125231,2025-08-13,1539000,9,No disponible,1539,esmavi421@viajes.cl,Murcia,Móstoles,64,2677,171000,Wizz Air,2026-01-13,2026-01-14,,{},{},Primera clase,{},,,,,,,{},,,,,,,,,,{},,
56477,,125643,2025-02-02,1304000,8,No disponible,1304,Sr.lira601@viajes.cl,Pozuelo de Alarcón,Orihuela,72,2083,163000,Spirit Airlines,2026-03-22,2026-03-23,,{},"{""Santa Cruz de Tenerife"",Sabadell}",Clase económica,{},,,,,,,{},,,,,,,,,,{},,
65469,Salida con Familia,125999,2025-01-24,658000,7,No disponible,658,Luisasoliz819@viajes.cl,Lorca,Reus,81,2703,94000,SNCB (Bélgica),2025-11-12,2025-11-13,,"{Calefacción,Baño,""Asientos reclinables"",""Aire acondicionado"",Wifi}",{},,"{Logroño,""Palma de Mallorca"",""San Cristróbal de la Laguna"",Majadahonda}",,,,,,,{},,,,,,,,,,{},,
61978,Aniversario,126148,2025-07-15,702000,6,No disponible,702,sta.4160875@viajes.cl,Algeciras,Móstoles,68,2676,117000,CD (República Checa),2025-09-08,2025-09-09,,"{Calefacción,Comida,Wifi,TV,""Asientos reclinables""}",{},,"{Telde,Gecho}",,,,,,,{},,,,,,,,,,,,
62411,Salida con Amigos,126920,2025-03-03,2456000,8,No disponible,2456,jolufepa617@viajes.cl,Zamora,Arrecife,1,3250,307000,NS International,2025-03-04,2025-03-06,,"{Wifi,""Aire acondicionado"",TV,Calefacción,Agua,""Asientos reclinables""}",{},,"{""Santa Cruz de Tenerife"",""Santa Cruz de Tenerife""}",,,,,,,{},,,,,,,,,,{},,
62536,Aniversario,127514,2025-01-26,745000,5,No disponible,745,emilio7555854@viajes.cl,Zamora,Torrejón de Ardoz,39,4004,149000,El Rápido Internacional,2025-04-21,2025-04-23,,"{Calefacción,""Asientos reclinables"",""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},,
55710,Aniversario,127838,2025-07-11,154000,1,No disponible,154,lorena2437172@viajes.cl,Elche,Benidorm,21,3876,154000,Italo,2025-10-05,2025-10-07,,"{TV,Calefacción,""Aire acondicionado"",Comida,Baño,Wifi,Agua}",{},,"{""Cerdañola del Vallés"",Algeciras,Elda}",,,,,,,{},,,,,,,,,,{},,
57313,Salida con Amigos,129592,2025-05-01,1730000,10,No disponible,1730,victoria3315739@viajes.cl,Gerona,Linares,45,4171,173000,FlixBus,2026-03-19,2026-03-21,,"{Wifi,""Aire acondicionado"",Agua}",{},,{},,,,,,,{},,,,,,,,,,{},,
61064,Salida con Familia,130593,2025-09-01,138000,1,No disponible,138,miguel1703488@viajes.cl,Benidorm,Alcalá de Henares,53,2576,138000,Eurostar,2026-07-26,2026-07-27,,"{Wifi,""Aire acondicionado"",Comida,Baño,""Asientos reclinables""}",,,"{""San Fernando""}",,,,,,,{},,,,,,,,,,{},,
56850,Vacaciones,132114,2025-03-27,1992000,4,No disponible,1992,Marcoscorrales762@viajes.cl,Palma de Mallorca,Inca,24,3679,498000,Japan Airlines,2025-06-16,2025-06-18,,{},"{Zamora,Lérida,Vitoria,Baracaldo}",,,,,,,,,{},,,,,,,,,,{},,
63794,Aniversario,132804,2025-01-28,484000,1,No disponible,484,arradeje840@viajes.cl,Arrecife,Zaragoza,94,4118,484000,United Airlines,2025-02-03,2025-02-05,,{},"{""Chiclana de la Frontera"",""Talavera de la Reina"",Algeciras}",Primera clase,{},,,,,,,{},,,,,,,,,,{},,
65009,Cena de Trabajo,132920,2025-04-04,788000,4,No disponible,788,sra.7697392@viajes.cl,Alcoy,Elche,39,2809,197000,Megabus,2025-10-10,2025-10-11,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,
66250,Cena de Trabajo,135622,2025-06-03,180000,1,No disponible,180,sra.8766158@viajes.cl,Salamanca,La Coruña,100,2365,180000,Emirates,2025-10-10,2025-10-11,,{},{},Clase ejecutiva,{},,,,,,,,,,,,,,,,,{},,
64412,Vacaciones,137213,2025-01-29,2907000,9,No disponible,2907,Horaciomondragón671@viajes.cl,León,Pontevedra,84,3830,323000,ÖBB (Austria),2025-05-01,2025-05-03,,"{Baño,Comida,Calefacción,Wifi,TV,""Aire acondicionado"",Agua}",{},,,,,,,,,{},,,,,,,,,,{},,
56234,Vacaciones,140732,2025-05-31,984000,8,No disponible,984,Pedroolivárez339@viajes.cl,Ávila,Valencia,51,1887,123000,NSB (Noruega),2025-07-10,2025-07-11,,"{Wifi,""Asientos reclinables"",Baño,""Aire acondicionado""}",,,"{""Collado Villalba"",Mijas,Cáceres,Alicante}",,,,,,,{},,,,,,,,,,{},,
56642,Salida con Amigos,142995,2025-05-27,50000,1,No disponible,50,srsazamo562@viajes.cl,Mataró,Alicante,32,955,50000,SBB (Suiza),2026-04-19,2026-04-19,,"{Calefacción,""Aire acondicionado"",TV}",{},,"{""La Coruña"",Cádiz,Calahorra}",,,,,,,{},,,,,,,,,,,,
63376,Salida con Familia,143206,2025-04-22,2800000,10,No disponible,2800,Horacioaparicio754@viajes.cl,Salamanca,Reus,34,4068,280000,EasyJet,2025-05-24,2025-05-26,,{},"{Arrecife,Ceuta,""Santa Lucía de Tirajana"",""Santiago de Compostela""}",Primera clase,{},,,,,,,{},,,,,,,,,,{},,
56137,Vacaciones,144102,2025-09-07,192000,3,No disponible,192,mario9200187@viajes.cl,Zaragoza,La Coruña,48,972,64000,Amtrak,2025-11-22,2025-11-22,,"{Baño,TV,""Asientos reclinables""}",{},,"{""Cornellá de Llobregat"",Zamora,Elche,Paterna}",,,,,,,{},,,,,,,,,,{},,
63299,Cena de Trabajo,78422,2025-02-02,1064000,8,No disponible,1064,Magdalenacasanova305@viajes.cl,Santa Lucía de Tirajana,Alcalá de Guadaira,43,1102,133000,Via Bariloche,2026-08-29,2026-08-29,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,rodrigo4080516@viajesanma.com
61892,Salida con Familia,78542,2025-05-31,144000,1,No disponible,144,mateo2584848@viajes.cl,Palencia,Santa Lucía de Tirajana,9,1400,144000,ŽSSK (Eslovaquia),2025-07-17,2025-07-17,,"{Baño,""Aire acondicionado"",Wifi}",{},,{Torremolinos},,,,,,,{},,,,,,,,,,{},,Dianaméndez890@tourket.com
65694,Cena de Trabajo,78742,2025-05-05,336000,2,No disponible,336,Sr.reynoso806@viajes.cl,Parla,Murcia,99,3848,168000,Trenitalia,2026-02-05,2026-02-07,,,{},,"{""Jerez de la Frontera""}",,,,,,,{},,,,,,,,,,{},,aggóca712@viajesanma.com
65529,Salida con Amigos,78786,2025-05-12,161000,1,No disponible,161,Benjamínjiménez670@viajes.cl,Huelva,Jerez de la Frontera,66,590,161000,Copa Airlines,2026-05-25,2026-05-25,,{},{},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,Martínsegovia988@marmol.com
61911,Salida con Familia,78925,2025-02-08,2960000,8,No disponible,2960,armede997@viajes.cl,Sevilla,Puertollano,12,3916,370000,DSB (Dinamarca),2026-08-15,2026-08-17,,"{Baño,""Aire acondicionado"",Agua,""Asientos reclinables"",Comida,Calefacción,TV}",{},,"{Huelva,Córdoba,Telde,Barcelona}",,,,,,,{},,,,,,,,,,{},,Martacenteno679@marmol.com
60574,Salida con Familia,79095,2025-01-04,193000,1,No disponible,193,almomo841@viajes.cl,Torrelavega,Pamplona,70,1808,193000,Delta Air Lines,2025-02-01,2025-02-02,,{},"{Pamplona,Torremolinos}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,sr.5323939@outluc.com
59943,Vacaciones,79130,2025-07-25,1026000,9,No disponible,1026,ana1243422@viajes.cl,Estepona,Fuengirola,89,2742,114000,Nederlandse Sp,2025-10-26,2025-10-27,,"{Baño,Wifi,Comida,""Aire acondicionado"",""Asientos reclinables""}",{},,"{León,Paterna}",,,,,,,{},,,,,,,,,,{},,Normabahena565@outluc.com
55943,Salida con Familia,79224,2025-11-30,1140000,5,No disponible,1140,lola7104104@viajes.cl,Leganés,Vitoria,71,2462,228000,Amtrak,2026-05-13,2026-05-14,,"{Calefacción,""Aire acondicionado"",Baño,Agua,TV}",{},,"{""Molina de Segura"",""Roquetas de Mar"",""Chiclana de la Frontera"",Burgos}",,,,,,,{},,,,,,,,,,{},,jucohu324@viajesanma.com
55943,Salida con Familia,79231,2025-01-31,1425000,5,No disponible,1425,mavega737@viajes.cl,Vitoria,San Fernando,26,3974,285000,Eurostar,2026-05-20,2026-05-22,,"{TV,Agua,Baño,Comida,Calefacción,Wifi,""Asientos reclinables""}",{},,"{""Alcalá de Henares""}",,,,,,,{},,,,,,,,,,{},,jucohu324@viajesanma.com
59790,Salida con Familia,79403,2025-02-20,1136000,4,No disponible,1136,isrelu647@viajes.cl,Collado Villalba,Lorca,63,2547,284000,RZD (Rusia),2025-04-04,2025-04-05,,"{Wifi,TV,Comida,""Asientos reclinables"",Calefacción}",{},,"{""Jerez de la Frontera"",Alcorcón,Rubí,Logroño}",,,,,,,{},,,,,,,,,,{},,alejandra4698273@wass.com
62751,Salida con Amigos,79469,2026-04-06,388000,2,No disponible,388,Ramiroorozco712@viajes.cl,Mataró,Valdemoro,59,463,194000,Air Canada,2026-07-25,2026-07-25,,{},,Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,Franciscosantiago432@outluc.com
65191,Aniversario,79514,2026-04-09,966000,6,No disponible,966,Jesúsayala953@viajes.cl,Mollet del Vallés,Estepona,10,1747,161000,CD (República Checa),2026-06-06,2026-06-07,,"{Comida,Agua,""Asientos reclinables"",""Aire acondicionado""}",{},,"{Valdemoro,Puertollano,Lugo,Motril}",,,,,,,{},,,,,,,,,,{},,sta.844338@outluc.com
65191,Aniversario,79515,2025-03-14,2160000,6,No disponible,2160,fedosá946@viajes.cl,Estepona,Estepona,75,2904,360000,SJ (Suecia),2026-06-07,2026-06-09,,"{""Asientos reclinables"",Comida,Agua,Baño,Wifi,Calefacción}",{},,"{""Las Palmas de Gran Canaria""}",,,,,,,{},,,,,,,,,,{},,sta.844338@outluc.com
65536,Salida con Familia,79635,2026-02-02,246000,2,No disponible,246,rizúca865@viajes.cl,Algeciras,Torrelavega,76,2027,123000,ZSSK (Eslovaquia),2026-07-17,2026-07-18,,"{Agua,Wifi,TV,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},,esperanza8588470@marmol.com
62273,Vacaciones,79647,2026-01-11,1932000,6,No disponible,1932,savaon858@viajes.cl,Rubí,Valencia,33,3844,322000,Vueling,2026-03-21,2026-03-23,,{},"{Rubí,""Cornellá de Llobregat""}",Primera clase,{},,,,,,,{},,,,,,,,,,{},,Sr.aragón402@wass.com
61612,Aniversario,79757,2026-02-09,900000,5,No disponible,900,masoga180@viajes.cl,San Cristróbal de la Laguna,Coslada,54,2582,180000,Amtrak,2026-02-11,2026-02-12,,,{},,"{Málaga,Sabadell,Badajoz,""San Fernando""}",,,,,,,{},,,,,,,,,,{},,enrique915368@marmol.com
61612,Aniversario,79758,2025-03-21,1900000,5,No disponible,1900,alraga536@viajes.cl,Coslada,Cuenta,93,3356,380000,HŽ (Croacia),2026-02-12,2026-02-14,,"{TV,Agua,Comida,""Asientos reclinables"",""Aire acondicionado"",Baño}",{},,"{Leganés,Cuenta,Vitoria,Barcelona}",,,,,,,{},,,,,,,,,,{},,enrique915368@marmol.com
66438,,79875,2025-01-15,360000,6,No disponible,360,juolol339@viajes.cl,Ciudad Real,Albacete,84,580,60000,Qantas,2025-04-12,2025-04-12,,,{},Clase ejecutiva,{},,,,,,,,,,,,,,,,,{},,Ricardorubio496@marmol.com
64600,Salida con Amigos,79992,2025-12-28,650000,5,No disponible,650,maría4511762@viajes.cl,Talavera de la Reina,Benidorm,89,2740,130000,DSB (Dinamarca),2026-06-07,2026-06-08,,"{Agua,Wifi,Baño,TV,Comida}",{},,"{Valdemoro,""San Sebastián"",Alcorcón,Reus}",,,,,,,{},,,,,,,,,,{},,srjoemroze756@outluc.com
59417,Salida con Familia,80111,2026-03-12,1364000,4,No disponible,1364,Benjamínleón812@viajes.cl,Majadahonda,San Cristróbal de la Laguna,20,3887,341000,Ryanair,2026-09-23,2026-09-25,,{},,Primera clase,{},,,,,,,{},,,,,,,,,,{},,sra.531965@viajesanma.com
