agenda_id,etiqueta,reserva_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama,correo_usuario
60838,Salida con Familia,120444,2025-02-18,108000,1,No disponible,108,encale987@viajes.cl,Segovia,San Cristróbal de la Laguna,39,2678,108000,Megabus,2025-08-16,2025-08-17,Cama,"{TV,Wifi,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},,
57241,Salida con Amigos,122004,2026-02-12,234000,3,No disponible,234,Albertoybarra929@viajes.cl,Lorca,Torrelavega,32,3655,78000,Estrella Roja,2026-06-22,2026-06-24,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,
64740,Cena de Trabajo,122509,2025-04-08,710000,10,No disponible,710,Rodrigosolís188@viajes.cl,Alcorcón,Avilés,39,1939,71000,Damas,2026-06-22,2026-06-23,Cama,"{Wifi,Agua,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},,
57404,Salida con Familia,123541,2025-05-01,1025000,5,No disponible,1025,sr.9584607@viajes.cl,Arrecife,Sabadell,66,2847,205000,ŽFBH (Bosnia y Herzegovina),2025-05-14,2025-05-15,,"{TV,Wifi,Baño,Comida,Agua}",{},,"{""El Ejido"",Lorca,Barcelona}",,,,,,,{},,,,,,,,,,{},,
65917,Salida con Amigos,124662,2025-05-17,275000,1,No disponible,275,alchva980@viajes.cl,Alcobendas,Mollet del Vallés,42,2219,275000,ÖBB (Austria),2026-05-07,2026-05-08,,"{Calefacción,Wifi,""Asientos reclinables"",""Aire acondicionado"",Agua}",{},,,,,,,,,{},,,,,,,,,,{},,
65469,Salida con Familia,125999,2025-01-24,658000,7,No disponible,658,Luisasoliz819@viajes.cl,Lorca,Reus,81,2703,94000,SNCB (Bélgica),2025-11-12,2025-11-13,,"{Calefacción,Baño,""Asientos reclinables"",""Aire acondicionado"",Wifi}",{},,"{Logroño,""Palma de Mallorca"",""San Cristróbal de la Laguna"",Majadahonda}",,,,,,,{},,,,,,,,,,{},,
61978,Aniversario,126148,2025-07-15,702000,6,No disponible,702,sta.4160875@viajes.cl,Algeciras,Móstoles,68,2676,117000,CD (República Checa),2025-09-08,2025-09-09,,"{Calefacción,Comida,Wifi,TV,""Asientos reclinables""}",{},,"{Telde,Gecho}",,,,,,,{},,,,,,,,,,,,
62411,Salida con Amigos,126920,2025-03-03,2456000,8,No disponible,2456,jolufepa617@viajes.cl,Zamora,Arrecife,1,3250,307000,NS International,2025-03-04,2025-03-06,,"{Wifi,""Aire acondicionado"",TV,Calefacción,Agua,""Asientos reclinables""}",{},,"{""Santa Cruz de Tenerife"",""Santa Cruz de Tenerife""}",,,,,,,{},,,,,,,,,,{},,
62536,Aniversario,127514,2025-01-26,745000,5,No disponible,745,emilio7555854@viajes.cl,Zamora,Torrejón de Ardoz,39,4004,149000,El Rápido Internacional,2025-04-21,2025-04-23,,"{Calefacción,""Asientos reclinables"",""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},,
55710,Aniversario,127838,2025-07-11,154000,1,No disponible,154,lorena2437172@viajes.cl,Elche,Benidorm,21,3876,154000,Italo,2025-10-05,2025-10-07,,"{TV,Calefacción,""Aire acondicionado"",Comida,Baño,Wifi,Agua}",{},,"{""Cerdañola del Vallés"",Algeciras,Elda}",,,,,,,{},,,,,,,,,,{},,
56137,Vacaciones,128319,2025-06-15,800000,10,No disponible,800,Maríalaureano486@viajes.cl,Mataró,Elda,43,3664,80000,Estrella Roja,2025-11-05,2025-11-07,Cama,"{TV,Baño,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},,
57313,Salida con Amigos,129592,2025-05-01,1730000,10,No disponible,1730,victoria3315739@viajes.cl,Gerona,Linares,45,4171,173000,FlixBus,2026-03-19,2026-03-21,,"{Wifi,""Aire acondicionado"",Agua}",{},,{},,,,,,,{},,,,,,,,,,{},,
61064,Salida con Familia,130593,2025-09-01,138000,1,No disponible,138,miguel1703488@viajes.cl,Benidorm,Alcalá de Henares,53,2576,138000,Eurostar,2026-07-26,2026-07-27,,"{Wifi,""Aire acondicionado"",Comida,Baño,""Asientos reclinables""}",,,"{""San Fernando""}",,,,,,,{},,,,,,,,,,{},,
65959,Aniversario,131620,2025-09-21,230000,5,No disponible,230,Sr.limón373@viajes.cl,Pozuelo de Alarcón,Móstoles,32,363,46000,EME Bus,2026-01-06,2026-01-06,Semi-cama,"{TV,""Aire acondicionado"",Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},,
56850,Vacaciones,132114,2025-03-27,1992000,4,No disponible,1992,Marcoscorrales762@viajes.cl,Palma de Mallorca,Inca,24,3679,498000,Japan Airlines,2025-06-16,2025-06-18,,{},"{Zamora,Lérida,Vitoria,Baracaldo}",,,,,,,,,{},,,,,,,,,,{},,
59442,Aniversario,132702,2025-10-28,213000,3,No disponible,213,Sra.carreón490@viajes.cl,Madrid,Badajoz,42,2156,71000,Megabus,2026-02-22,2026-02-23,Cama,"{Calefacción,""Asientos reclinables"",Wifi}",,,{},,,,,,,{},,,,,,,,,,{},,
65009,Cena de Trabajo,132920,2025-04-04,788000,4,No disponible,788,sra.7697392@viajes.cl,Alcoy,Elche,39,2809,197000,Megabus,2025-10-10,2025-10-11,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,
64762,Cena de Trabajo,133785,2025-04-27,308000,4,No disponible,308,sr.7819604@viajes.cl,Roquetas de Mar,San Sebastián,36,2411,77000,Condor Bus,2025-11-13,2025-11-14,Cama,"{Comida,Baño,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},,
65467,,135878,2025-02-07,845000,5,No disponible,845,irpipi229@viajes.cl,Granada,Fuengirola,45,2838,169000,Greyhound,2025-06-19,2025-06-20,Cama,"{""Asientos reclinables"",Agua,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},,
60778,Aniversario,137078,2025-04-25,1400000,8,No disponible,1400,Sra.alanis701@viajes.cl,San Sebastián,Rivas-Vaciamadrid,43,1326,175000,Estrella Roja,2025-08-22,2025-08-22,Cama,"{""Aire acondicionado"",""Asientos reclinables"",Comida}",{},,{},,,,,,,{},,,,,,,,,,{},,
64412,Vacaciones,137213,2025-01-29,2907000,9,No disponible,2907,Horaciomondragón671@viajes.cl,León,Pontevedra,84,3830,323000,ÖBB (Austria),2025-05-01,2025-05-03,,"{Baño,Comida,Calefacción,Wifi,TV,""Aire acondicionado"",Agua}",{},,,,,,,,,{},,,,,,,,,,{},,
61409,Salida con Familia,138411,2025-01-09,1431000,9,No disponible,1431,Raquellira938@viajes.cl,Alcobendas,Cornellá de Llobregat,42,1176,159000,Futura,2025-01-31,2025-01-31,Cama,"{TV,Comida,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},,
61962,Vacaciones,139254,2025-04-15,112000,8,No disponible,112,Germánsuárez277@viajes.cl,Las Palmas de Gran Canaria,Jerez de la Frontera,45,205,14000,Greyhound,2025-11-17,2025-11-17,Normal,"{""Aire acondicionado"",Agua,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},,
66077,Aniversario,140016,2025-10-17,1296000,8,No disponible,1296,Sra.rosado549@viajes.cl,Córdoba,Benalmádena,34,3181,162000,Monbus,2026-02-05,2026-02-07,Cama,"{""Aire acondicionado"",Agua,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},,
56234,Vacaciones,140732,2025-05-31,984000,8,No disponible,984,Pedroolivárez339@viajes.cl,Ávila,Valencia,51,1887,123000,NSB (Noruega),2025-07-10,2025-07-11,,"{Wifi,""Asientos reclinables"",Baño,""Aire acondicionado""}",,,"{""Collado Villalba"",Mijas,Cáceres,Alicante}",,,,,,,{},,,,,,,,,,{},,
64991,Aniversario,140878,2025-01-19,1160000,8,No disponible,1160,sr.1944583@viajes.cl,Torremolinos,Madrid,48,3351,145000,Damas,2026-01-08,2026-01-10,Cama,"{Wifi,TV,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},,
56642,Salida con Amigos,142995,2025-05-27,50000,1,No disponible,50,srsazamo562@viajes.cl,Mataró,Alicante,32,955,50000,SBB (Suiza),2026-04-19,2026-04-19,,"{Calefacción,""Aire acondicionado"",TV}",{},,"{""La Coruña"",Cádiz,Calahorra}",,,,,,,{},,,,,,,,,,,,
56137,Vacaciones,144102,2025-09-07,192000,3,No disponible,192,mario9200187@viajes.cl,Zaragoza,La Coruña,48,972,64000,Amtrak,2025-11-22,2025-11-22,,"{Baño,TV,""Asientos reclinables""}",{},,"{""Cornellá de Llobregat"",Zamora,Elche,Paterna}",,,,,,,{},,,,,,,,,,{},,
63299,Cena de Trabajo,78422,2025-02-02,1064000,8,No disponible,1064,Magdalenacasanova305@viajes.cl,Santa Lucía de Tirajana,Alcalá de Guadaira,43,1102,133000,Via Bariloche,2026-08-29,2026-08-29,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,rodrigo4080516@viajesanma.com
61892,Salida con Familia,78542,2025-05-31,144000,1,No disponible,144,mateo2584848@viajes.cl,Palencia,Santa Lucía de Tirajana,9,1400,144000,ŽSSK (Eslovaquia),2025-07-17,2025-07-17,,"{Baño,""Aire acondicionado"",Wifi}",{},,{Torremolinos},,,,,,,{},,,,,,,,,,{},,Dianaméndez890@tourket.com
65694,Cena de Trabajo,78742,2025-05-05,336000,2,No disponible,336,Sr.reynoso806@viajes.cl,Parla,Murcia,99,3848,168000,Trenitalia,2026-02-05,2026-02-07,,,{},,"{""Jerez de la Frontera""}",,,,,,,{},,,,,,,,,,{},,aggóca712@viajesanma.com
61911,Salida con Familia,78925,2025-02-08,2960000,8,No disponible,2960,armede997@viajes.cl,Sevilla,Puertollano,12,3916,370000,DSB (Dinamarca),2026-08-15,2026-08-17,,"{Baño,""Aire acondicionado"",Agua,""Asientos reclinables"",Comida,Calefacción,TV}",{},,"{Huelva,Córdoba,Telde,Barcelona}",,,,,,,{},,,,,,,,,,{},,Martacenteno679@marmol.com
59943,Vacaciones,79130,2025-07-25,1026000,9,No disponible,1026,ana1243422@viajes.cl,Estepona,Fuengirola,89,2742,114000,Nederlandse Sp,2025-10-26,2025-10-27,,"{Baño,Wifi,Comida,""Aire acondicionado"",""Asientos reclinables""}",{},,"{León,Paterna}",,,,,,,{},,,,,,,,,,{},,Normabahena565@outluc.com
55943,Salida con Familia,79224,2025-11-30,1140000,5,No disponible,1140,lola7104104@viajes.cl,Leganés,Vitoria,71,2462,228000,Amtrak,2026-05-13,2026-05-14,,"{Calefacción,""Aire acondicionado"",Baño,Agua,TV}",{},,"{""Molina de Segura"",""Roquetas de Mar"",""Chiclana de la Frontera"",Burgos}",,,,,,,{},,,,,,,,,,{},,jucohu324@viajesanma.com
55943,Salida con Familia,79231,2025-01-31,1425000,5,No disponible,1425,mavega737@viajes.cl,Vitoria,San Fernando,26,3974,285000,Eurostar,2026-05-20,2026-05-22,,"{TV,Agua,Baño,Comida,Calefacción,Wifi,""Asientos reclinables""}",{},,"{""Alcalá de Henares""}",,,,,,,{},,,,,,,,,,{},,jucohu324@viajesanma.com
61525,Salida con Amigos,79320,2025-03-15,315000,9,No disponible,315,Cristobalaponte610@viajes.cl,Majadahonda,Badalona,36,201,35000,EME Bus,2025-03-31,2025-03-31,Normal,"{Comida,Calefacción,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},,carlos7811963@marmol.com
61177,Salida con Amigos,79354,2026-06-07,126000,2,No disponible,126,sra.7697392@viajes.cl,Ceuta,Palma de Mallorca,50,467,63000,ETN Turistar,2026-10-14,2026-10-14,Semi-cama,"{Comida,Calefacción,Baño}",{},,,,,,,,,{},,,,,,,,,,{},,edcapa606@marmol.com
59790,Salida con Familia,79403,2025-02-20,1136000,4,No disponible,1136,isrelu647@viajes.cl,Collado Villalba,Lorca,63,2547,284000,RZD (Rusia),2025-04-04,2025-04-05,,"{Wifi,TV,Comida,""Asientos reclinables"",Calefacción}",{},,"{""Jerez de la Frontera"",Alcorcón,Rubí,Logroño}",,,,,,,{},,,,,,,,,,{},,alejandra4698273@wass.com
62751,Salida con Amigos,79469,2026-04-06,388000,2,No disponible,388,Ramiroorozco712@viajes.cl,Mataró,Valdemoro,59,463,194000,Air Canada,2026-07-25,2026-07-25,,{},,Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,Franciscosantiago432@outluc.com
61268,Cena de Trabajo,79506,2025-01-06,378000,6,No disponible,378,Franciscoalba215@viajes.cl,Oviedo,Zamora,43,3097,63000,Flecha Bus,2025-02-10,2025-02-12,Cama,"{Wifi,Agua,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},,joemhave226@marmol.com
65191,Aniversario,79514,2026-04-09,966000,6,No disponible,966,Jesúsayala953@viajes.cl,Mollet del Vallés,Estepona,10,1747,161000,CD (República Checa),2026-06-06,2026-06-07,,"{Comida,Agua,""Asientos reclinables"",""Aire acondicionado""}",{},,"{Valdemoro,Puertollano,Lugo,Motril}",,,,,,,{},,,,,,,,,,{},,sta.844338@outluc.com
65191,Aniversario,79515,2025-03-14,2160000,6,No disponible,2160,fedosá946@viajes.cl,Estepona,Estepona,75,2904,360000,SJ (Suecia),2026-06-07,2026-06-09,,"{""Asientos reclinables"",Comida,Agua,Baño,Wifi,Calefacción}",{},,"{""Las Palmas de Gran Canaria""}",,,,,,,{},,,,,,,,,,{},,sta.844338@outluc.com
62377,Vacaciones,79516,2025-02-23,828000,9,No disponible,828,Salvadorjesús766@viajes.cl,Linares,Coslada,31,3876,92000,Megabus,2025-03-14,2025-03-16,Cama,"{Baño,TV,""Asientos reclinables""}",{},,{},,,,,,,,,,,,,,,,,{},,caures757@viajesanma.com
