agenda_id,etiqueta,reserva_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama,correo_usuario
65932,Salida con Amigos,91835,2025-10-29,154000,4,No disponible,308,,,,,,,,,,,"{Baño,""Aire acondicionado"",Calefacción,""Vista al mar"",Jacuzzi}",{},,{},Estudio en Hospitalet de LLobregat,Hospitalet de LLobregat,77000,3,2026-05-14,2026-05-16,{},Micaela Sierra Toledo,+56 2 9695 0092,Aventúrate en la naturaleza y descansa en un lugar cómodo,4,3,2,,,,{},,
65835,Cena de Trabajo,93430,2025-03-22,100000,8,No disponible,400,,,,,,,,,,,"{Comida,""Vista al mar"",Spa,Wifi,TV}",{},,{},Villa en Mollet del Vallés,Mollet del Vallés,50000,1,2026-06-24,2026-06-26,{},Benito Munguía Chávez,+56 9 6831 7914,Descubre la historia de la ciudad desde tu ventana,2,3,1,,,,{},,
56487,Cena de Trabajo,94700,2025-01-22,665000,1,No disponible,133,,,,,,,,,,,"{""Asientos reclinables"",Agua,Calefacción,Balcón,TV}",{},,{},Loft en Mijas,Mijas,133000,5,2025-08-08,2025-08-13,{},Marco Antonio Burgos Maya,+56 9 0439 2221,Ideal para una escapada romántica,5,4,4,,,,{},,
64234,Salida con Familia,94824,2025-01-28,49000,2,No disponible,14,,,,,,,,,,,"{Balcón,""Servicio a la habitación"",Agua,""Asientos reclinables"",Calefacción}",{},,{},Departamento en Fuengirola,Fuengirola,7000,5,2025-05-30,2025-06-06,{},José María Cardenas Soto,+56 2 8770 2164,Ubicación céntrica con fácil acceso a atracciones turísticas,1,6,3,,,,{},,
63593,Vacaciones,95835,2025-02-07,132000,10,No disponible,330,,,,,,,,,,,"{Baño,Gimnasio,Wifi,Jacuzzi,""Vista al mar""}",{},,{},Estudio en Benalmádena,Benalmádena,33000,1,2025-11-21,2025-11-25,{},Sta. Marilu Díaz Iglesias,+56 2 6109 6761,Disfruta de una estadía en el corazón de la ciudad,3,3,1,,,,,,
64164,Aniversario,95947,2026-04-08,432000,6,No disponible,864,,,,,,,,,,,"{TV,Piscina,Calefacción,Agua,Spa}",{},,{},Hostal en Ceuta,Ceuta,144000,2,2026-08-04,2026-08-07,{},Hugo Trejo Sedillo,+56 2 0544 5038,Perfecto para familias y grupos grandes,5,5,3,,,,{},,
59115,Salida con Amigos,98192,2025-08-25,406000,5,No disponible,290,,,,,,,,,,,"{""Asientos reclinables"",TV,Calefacción,Jacuzzi,""Servicio a la habitación""}",{},,,Villa en Leganés,Leganés,58000,3,2025-10-19,2025-10-26,{},Isabela Elizondo Anaya,+56 9 7428 1669,Aventúrate en la naturaleza y descansa en un lugar cómodo,3,2,3,,,,,,
58890,Cena de Trabajo,98239,2025-05-18,672000,7,No disponible,672,,,,,,,,,,,"{Balcón,Comida,""Asientos reclinables"",Gimnasio,Spa}",{},,{},Villa en Getafe,Getafe,96000,1,2026-08-21,2026-08-28,{},Catalina Batista Padrón,+56 2 3654 0990,,3,5,3,,,,{},,
58723,Aniversario,98556,2025-09-24,99000,10,No disponible,330,,,,,,,,,,,"{""Vista al mar"",Gimnasio,Balcón,TV,Spa}",{},,{},Casa en Logroño,Logroño,33000,1,2025-12-28,2025-12-31,{},Elena Holguín Cuellar,+56 9 2140 4076,Disfruta de una estadía en el corazón de la ciudad,3,3,1,,,,{},,
59688,Salida con Familia,99302,2026-03-29,226000,1,No disponible,113,,,,,,,,,,,"{""Vista al mar"",""Asientos reclinables"",""Servicio a la habitación"",""Aire acondicionado"",Gimnasio}",{},,{},Suite en Orense,Orense,113000,3,2026-04-03,2026-04-05,{},Ramona Reyna Carbajal,+56 9 1708 8487,Relájate en un lugar tranquilo y acogedor,,6,3,,,,{},,
66034,Salida con Amigos,99655,2025-02-20,742000,1,No disponible,106,,,,,,,,,,,"{""Asientos reclinables"",""Vista al mar"",Wifi,""Aire acondicionado"",""Servicio a la habitación""}",{},,{},Suite en Arrecife,Arrecife,106000,3,2026-01-16,2026-01-23,{},Sr. Marcela Velasco Samaniego,+56 2 4405 7732,Ubicación céntrica con fácil acceso a atracciones turísticas,4,4,3,,,,{},,
62148,Vacaciones,101501,2025-02-15,161000,7,No disponible,161,,,,,,,,,,,"{Chimenea,Calefacción,""Asientos reclinables"",""Aire acondicionado"",Piscina}",{},,{},Habitación en Segovia,Segovia,23000,5,2025-04-08,2025-04-15,{},José Eduardo Carrasco Olivas,+56 2 6152 0674,Disfruta de una estadía en el corazón de la ciudad,6,4,3,,,,{},,
59156,Salida con Familia,102486,2025-05-10,176000,5,No disponible,220,,,,,,,,,,,"{""Aire acondicionado"",Comida,""Servicio a la habitación"",Jacuzzi,Balcón}",,,{},Estudio en Puertollano,Puertollano,44000,2,2025-05-30,2025-06-03,{},Pablo Madrid Bravo,+56 2 4217 0611,Aventúrate en la naturaleza y descansa en un lugar cómodo,3,3,2,,,,{},,
57692,Vacaciones,102628,2025-08-28,469000,6,No disponible,402,,,,,,,,,,,"{""Aire acondicionado"",Piscina,Wifi,Comida,Calefacción}",{},,,Loft en Mollet del Vallés,Mollet del Vallés,67000,4,2025-10-25,2025-11-01,{},Rocio Delrío Paz,+56 9 0859 9054,Relájate en un lugar tranquilo y acogedor,2,3,3,,,,{},,
65467,Vacaciones,103716,2025-11-24,675000,3,No disponible,405,,,,,,,,,,,,{},,{},Suite en Vigo,Vigo,135000,1,2026-01-05,2026-01-10,{},María Elena Lucio Serrano,+56 2 7138 3762,Ideal para una escapada romántica,6,5,3,,,,{},,
61312,Salida con Familia,104373,2025-01-04,15000,10,No disponible,150,,,,,,,,,,,"{""Aire acondicionado"",Spa,""Vista al mar"",Baño,Gimnasio}",{},,,Habitación en Alcobendas,Alcobendas,15000,3,2025-01-09,2025-01-10,{},Mayte Olvera Quezada,+56 9 4908 1000,Ideal para una escapada romántica,2,3,3,,,,{},,
60627,Salida con Familia,104999,2025-05-04,512000,6,No disponible,768,,,,,,,,,,,"{Calefacción,Chimenea,Wifi,""Asientos reclinables"",Piscina}",{},,{},Loft en Reus,Reus,128000,4,2026-04-13,2026-04-17,{},Homero Bermúdez Heredia,+56 2 4369 6720,Relájate en un lugar tranquilo y acogedor,4,6,4,,,,{},,
58584,Vacaciones,105341,2025-09-03,56000,9,No disponible,252,,,,,,,,,,,,{},,{},Hostal en Cornellá de Llobregat,Cornellá de Llobregat,28000,2,2026-01-23,2026-01-25,{},Juan Carlos Garza Ocampo,+56 2 8280 6617,Ideal para una escapada romántica,2,2,2,,,,{},,
61513,Salida con Amigos,105885,2026-01-30,432000,6,No disponible,864,,,,,,,,,,,"{Jacuzzi,Calefacción,Spa,Wifi,Agua}",{},,{},Suite en Santa Cruz de Tenerife,Santa Cruz de Tenerife,144000,1,2026-11-27,2026-11-30,{},Sta. Enrique Vanegas Sisneros,+56 9 6956 1183,Experimenta el lujo y la comodidad en este alojamiento,5,6,4,,,,{},,
56029,Salida con Amigos,106753,2025-07-20,44000,5,No disponible,55,,,,,,,,,,,"{Balcón,Chimenea,""Servicio a la habitación"",""Vista al mar"",Calefacción}",{},,{},Casa en Estepona,Estepona,11000,1,2026-08-11,2026-08-15,,Berta Sandoval Bueno,+56 2 2849 1128,Descubre la historia de la ciudad desde tu ventana,1,6,2,,,,{},,
56713,Cena de Trabajo,106855,2025-06-04,384000,1,No disponible,96,,,,,,,,,,,"{""Aire acondicionado"",""Servicio a la habitación"",TV,Gimnasio,""Vista al mar""}",{},,{},Residencia en Benalmádena,Benalmádena,96000,2,2025-10-08,2025-10-12,,Eva Barraza Valverde,+56 9 1680 5911,Disfruta de una estadía en el corazón de la ciudad,3,5,3,,,,{},,
56738,Aniversario,107082,2025-10-05,393000,5,No disponible,655,,,,,,,,,,,"{Comida,Agua,Wifi,Baño,TV}",{},,{},Villa en Granada,Granada,131000,4,2025-11-22,2025-11-25,{},Sr. Luisa Guajardo Pineda,+56 2 5017 9172,Descubre la historia de la ciudad desde tu ventana,6,6,3,,,,{},,
59426,Aniversario,107413,2026-02-06,16000,7,No disponible,112,,,,,,,,,,,"{Comida,Spa,Balcón,Gimnasio,Baño}",{},,{},Loft en Zamora,Zamora,16000,5,2026-09-21,2026-09-22,{},Sta. Adela Contreras Salazar,+56 9 9231 4712,Perfecto para familias y grupos grandes,1,1,4,,,,{},,
65274,Salida con Amigos,107622,2025-01-15,44000,4,No disponible,44,,,,,,,,,,,"{Piscina,""Aire acondicionado"",Agua,Comida,""Vista al mar""}",{},,{},Residencia en Santander,Santander,11000,3,2025-05-26,2025-05-30,{},Sra. Cristobal Tapia Arteaga,+56 2 1628 9737,,5,2,2,,,,{},,
61963,Aniversario,108982,2025-04-13,318000,7,No disponible,742,,,,,,,,,,,"{Gimnasio,Comida,""Aire acondicionado"",Piscina,Jacuzzi}",{},,{},Hostal en Lorca,Lorca,106000,1,2025-10-05,2025-10-08,{},Marilu Vázquez Griego,+56 2 3730 7704,Relájate en un lugar tranquilo y acogedor,5,6,4,,,,{},,
63288,Aniversario,109250,2025-06-17,92000,3,No disponible,138,,,,,,,,,,,"{Agua,Comida,Jacuzzi,""Servicio a la habitación"",Wifi}",{},,{},Residencia en Ávila,Ávila,46000,4,2026-04-16,2026-04-18,{},José Guillen Carranza,+56 2 9727 6856,Ideal para una escapada romántica,3,2,1,,,,{},,
61866,Aniversario,109668,2025-02-25,63000,1,No disponible,63,,,,,,,,,,,"{Agua,Comida,""Servicio a la habitación"",""Aire acondicionado"",Spa}",{},,{},Villa en Toledo,Toledo,63000,4,2025-03-23,2025-03-24,{},Roberto Luevano Saavedra,+56 9 4447 9091,Experimenta el lujo y la comodidad en este alojamiento,4,4,3,,,,{},,
62171,Salida con Familia,110382,2026-06-02,32000,4,No disponible,32,,,,,,,,,,,"{Agua,Wifi,Gimnasio,Baño,Calefacción}",{},,{},Departamento en Baracaldo,Baracaldo,8000,3,2026-08-27,2026-08-31,{},Adela Calvillo Sisneros,+56 2 8009 6219,Perfecto para familias y grupos grandes,4,4,3,,,,,,
63345,Cena de Trabajo,111819,2025-01-06,140000,3,No disponible,420,,,,,,,,,,,"{Gimnasio,Comida,Spa,Piscina,Agua}",{},,{},Residencia en Almería,Almería,140000,4,2025-04-18,2025-04-19,,Manuel Valle Rendón,+56 2 8910 4350,Relájate en un lugar tranquilo y acogedor,6,6,3,,,,{},,
60895,Aniversario,112051,2025-03-14,720000,4,No disponible,480,,,,,,,,,,,"{Gimnasio,Chimenea,""Asientos reclinables"",""Servicio a la habitación"",""Aire acondicionado""}",{},,{},Loft en Toledo,Toledo,120000,4,2025-06-01,2025-06-07,{},Bernardo Briseño Alanis,+56 2 0393 3995,Relájate en un lugar tranquilo y acogedor,4,4,4,,,,{},,
62409,Vacaciones,113801,2025-07-27,262000,8,No disponible,1048,,,,,,,,,,,"{""Servicio a la habitación"",Spa,Jacuzzi,""Asientos reclinables"",Balcón}",{},,{},Cabaña en Castellón de la Plana,Castellón de la Plana,131000,4,2025-08-19,2025-08-21,{},Sara Márquez Dávila,+56 2 1165 8931,Descubre la historia de la ciudad desde tu ventana,4,4,3,,,,{},,
60492,Salida con Amigos,115535,2025-11-27,49000,7,No disponible,343,,,,,,,,,,,"{Baño,Wifi,Piscina,Agua,""Asientos reclinables""}",{},,{},Loft en Ceuta,Ceuta,49000,2,2026-01-05,2026-01-06,{},Sra. Juana Ríos Esparza,+56 9 2487 8788,Relájate en un lugar tranquilo y acogedor,2,3,1,,,,{},,
55796,Vacaciones,117112,2025-01-02,511000,2,No disponible,146,,,,,,,,,,,"{Chimenea,Balcón,TV,Wifi,""Asientos reclinables""}",{},,,Habitación en Puertollano,Puertollano,73000,2,2025-01-22,2025-01-29,{},Juan Alaniz Chapa,+56 2 9671 2844,Descubre la historia de la ciudad desde tu ventana,,2,2,,,,{},,
56618,Cena de Trabajo,117209,2025-05-11,30000,1,No disponible,5,,,,,,,,,,,"{""Servicio a la habitación"",Piscina,""Asientos reclinables"",Spa,Chimenea}",{},,{},Suite en Telde,Telde,5000,3,2026-01-04,2026-01-10,{},Graciela Cano Soria,+56 9 3408 1304,Aventúrate en la naturaleza y descansa en un lugar cómodo,3,,4,,,,,,
56190,Cena de Trabajo,117233,2025-09-27,695000,1,No disponible,139,,,,,,,,,,,"{""Asientos reclinables"",""Aire acondicionado"",Wifi,Comida,Piscina}",{},,{},Residencia en Parla,Parla,139000,3,2026-02-27,2026-03-04,{},Cristian Santacruz Rojas,+56 9 7495 9068,Ideal para una escapada romántica,6,,3,,,,{},,
56309,Aniversario,118386,2025-06-16,175000,7,No disponible,245,,,,,,,,,,,"{Wifi,""Aire acondicionado"",""Vista al mar"",Gimnasio,Jacuzzi}",{},,{},Cabaña en Jaén,Jaén,35000,5,2025-08-04,2025-08-09,{},Mónica Tafoya Vázquez,+56 9 1985 6911,Ideal para una escapada romántica,2,3,2,,,,{},,
57404,Salida con Familia,123549,2025-02-18,295000,5,No disponible,295,,,,,,,,,,,"{""Asientos reclinables"",Chimenea,TV,""Aire acondicionado"",Calefacción}",{},,{},Villa en Orense,Orense,59000,4,2025-05-23,2025-05-28,{},Teodoro Saiz Arias,+56 2 0814 7730,Descubre la historia de la ciudad desde tu ventana,2,2,2,,,,{},,
65506,Vacaciones,123744,2025-06-27,340000,9,No disponible,612,,,,,,,,,,,"{""Aire acondicionado"",Agua,""Vista al mar"",""Servicio a la habitación"",Spa}",{},,{},Suite en Mollet del Vallés,Mollet del Vallés,68000,2,2025-07-19,2025-07-24,{},Daniel Henríquez Rodarte,+56 2 4724 3345,Perfecto para familias y grupos grandes,3,4,3,,,,{},,
64202,Salida con Amigos,126569,2025-01-31,10000,6,No disponible,30,,,,,,,,,,,"{""Asientos reclinables"",TV,Comida,Piscina,Calefacción}",{},,{},Loft en Molina de Segura,Molina de Segura,5000,3,2025-04-18,2025-04-20,{},Soledad Casares Esquivel,+56 2 0890 8072,Experimenta el lujo y la comodidad en este alojamiento,3,3,2,,,,{},,
64646,Aniversario,127189,2025-03-06,212000,1,No disponible,106,,,,,,,,,,,"{Calefacción,""Servicio a la habitación"",Jacuzzi,TV,Agua}",{},,{},Casa en Lugo,Lugo,106000,3,2025-05-01,2025-05-03,,Gabriel Yáñez Matos,+56 9 0915 8098,Aventúrate en la naturaleza y descansa en un lugar cómodo,,5,4,,,,{},,
56643,Cena de Trabajo,127361,2026-05-27,40000,6,No disponible,48,,,,,,,,,,,"{Balcón,Chimenea,Calefacción,Jacuzzi,TV}",{},,,Villa en Valladolid,Valladolid,8000,2,2026-10-05,2026-10-10,{},Adela Gamez Otero,+56 9 4872 2958,Ubicación céntrica con fácil acceso a atracciones turísticas,6,4,1,,,,{},,
61496,Cena de Trabajo,128653,2025-01-27,258000,7,No disponible,301,,,,,,,,,,,"{TV,""Asientos reclinables"",Jacuzzi,""Servicio a la habitación"",Gimnasio}",{},,{},Residencia en Santa Lucía de Tirajana,Santa Lucía de Tirajana,43000,3,2025-11-02,2025-11-08,{},Rebeca Casanova Loera,+56 9 2535 6681,Disfruta de una estadía en el corazón de la ciudad,2,2,1,,,,{},,
61458,Salida con Familia,129075,2025-01-23,36000,2,No disponible,18,,,,,,,,,,,"{TV,Balcón,Wifi,Baño,Calefacción}",{},,,Habitación en Lérida,Lérida,9000,2,2025-04-30,2025-05-04,,Virginia Cisneros Parra,+56 9 3594 5900,Perfecto para familias y grupos grandes,6,2,2,,,,{},,
59142,Salida con Familia,129606,2025-11-07,138000,10,No disponible,1380,,,,,,,,,,,"{""Aire acondicionado"",Balcón,Agua,""Vista al mar"",TV}",{},,{},Cabaña en Burgos,Burgos,138000,3,2026-10-23,2026-10-24,{},Alberto Muñiz Sauceda,+56 9 8513 5722,Experimenta el lujo y la comodidad en este alojamiento,5,5,,,,,{},,
62771,Aniversario,129765,2025-01-17,412000,6,No disponible,618,,,,,,,,,,,"{Jacuzzi,""Aire acondicionado"",Wifi,Piscina,""Asientos reclinables""}",{},,{},Departamento en Gerona,Gerona,103000,5,2025-08-20,2025-08-24,{},Sr. Sonia Girón Arellano,+56 2 9765 7373,Experimenta el lujo y la comodidad en este alojamiento,6,4,4,,,,{},,
57834,Aniversario,130308,2025-12-17,261000,6,No disponible,522,,,,,,,,,,,"{Jacuzzi,""Asientos reclinables"",""Aire acondicionado"",Agua,Baño}",{},,{},Villa en Cerdañola del Vallés,Cerdañola del Vallés,87000,3,2026-07-20,2026-07-23,{},Sr. Eloisa Villareal Terán,+56 9 0921 0810,Aventúrate en la naturaleza y descansa en un lugar cómodo,5,4,3,,,,{},,
58042,Salida con Amigos,130313,2025-01-18,444000,1,No disponible,74,,,,,,,,,,,"{Gimnasio,Baño,Agua,Wifi,Piscina}",{},,{},Loft en Gandía,Gandía,74000,4,2025-01-27,2025-02-02,{},Esteban Alva Castañeda,+56 2 9397 1433,Ubicación céntrica con fácil acceso a atracciones turísticas,4,4,3,,,,,,
57673,Cena de Trabajo,130756,2025-05-09,100000,8,No disponible,800,,,,,,,,,,,"{Jacuzzi,Spa,Piscina,""Servicio a la habitación"",Baño}",{},,{},Casa en Telde,Telde,100000,5,2025-08-02,2025-08-03,{},Silvia Valles Cerda,+56 2 1431 6173,Experimenta el lujo y la comodidad en este alojamiento,5,3,2,,,,{},,
66415,Cena de Trabajo,134623,2025-01-03,141000,9,No disponible,423,,,,,,,,,,,"{Spa,Baño,Wifi,Agua,Calefacción}",{},,{},Loft en Marbella,Marbella,47000,2,2026-03-08,2026-03-11,{},Cristobal Barragán Quiroz,+56 2 1962 9846,Experimenta el lujo y la comodidad en este alojamiento,2,2,2,,,,{},,
56713,Cena de Trabajo,135447,2025-01-21,38000,4,No disponible,152,,,,,,,,,,,"{Balcón,Jacuzzi,Calefacción,Spa,Agua}",{},,{},Loft en Ceuta,Ceuta,38000,5,2025-05-31,2025-06-01,{},Ana Coronado Tijerina,+56 2 7233 4491,Experimenta el lujo y la comodidad en este alojamiento,2,2,1,,,,{},,
65593,Cena de Trabajo,138657,2025-12-30,5000,10,No disponible,50,,,,,,,,,,,"{Piscina,Comida,TV,Agua,""Aire acondicionado""}",{},,,Hostal en Albacete,Albacete,5000,5,2026-11-07,2026-11-08,{},Alejandro Gómez Lugo,+56 9 7237 8188,Ubicación céntrica con fácil acceso a atracciones turísticas,2,6,4,,,,{},,
63789,Cena de Trabajo,139895,2025-02-08,360000,10,No disponible,1200,,,,,,,,,,,"{Balcón,Wifi,Piscina,TV,""Asientos reclinables""}",{},,{},Cabaña en Estepona,Estepona,120000,2,2025-03-06,2025-03-09,{},Lorenzo Sevilla Jasso,+56 2 1117 1979,Disfruta de una estadía en el corazón de la ciudad,4,5,4,,,,{},,
56954,Salida con Familia,140101,2025-07-22,324000,1,No disponible,54,,,,,,,,,,,"{Comida,""Vista al mar"",Balcón,""Asientos reclinables"",Baño}",{},,{},Departamento en Cuenta,Cuenta,54000,1,2025-10-14,2025-10-20,{},Verónica Aguayo Aponte,+56 9 7790 2463,Ubicación céntrica con fácil acceso a atracciones turísticas,2,3,3,,,,{},,
56467,Salida con Familia,141436,2026-03-25,117000,9,No disponible,351,,,,,,,,,,,"{""Vista al mar"",""Aire acondicionado"",Spa,Baño,Agua}",{},,{},Suite en Cáceres,Cáceres,39000,4,2026-06-15,2026-06-18,{},Claudia Caldera Velasco,+56 9 0626 7519,Disfruta de una estadía en el corazón de la ciudad,3,2,2,,,,{},,
60084,,142580,2025-08-01,240000,5,No disponible,240,,,,,,,,,,,"{Calefacción,Gimnasio,Comida,TV,Balcón}",,,{},Casa en Sagunto,Sagunto,48000,1,2025-12-31,2026-01-05,{},María Guerrero Gamez,+56 9 2265 8860,Descubre la historia de la ciudad desde tu ventana,2,3,2,,,,{},,
64524,,142739,2025-10-24,180000,6,No disponible,540,,,,,,,,,,,"{Calefacción,Balcón,Chimenea,Comida,Agua}",{},,{},Estudio en Vitoria,Vitoria,90000,4,2026-03-08,2026-03-10,{},Alejandro Domínquez Correa,+56 2 7871 0951,Descubre la historia de la ciudad desde tu ventana,5,3,2,,,,{},,
56642,Salida con Amigos,142996,2025-10-11,55000,1,No disponible,55,,,,,,,,,,,"{Gimnasio,Spa,Piscina,Wifi,Calefacción}",{},,{},Casa en Alicante,Alicante,55000,5,2026-04-19,2026-04-20,{},Jesús Pichardo Pichardo,+56 9 4305 6327,Ideal para una escapada romántica,3,3,3,,,,{},,
60700,Salida con Familia,143134,2025-04-07,194000,5,No disponible,485,,,,,,,,,,,"{TV,Gimnasio,Balcón,Piscina,Spa}",{},,{},Departamento en Guadalajara,Guadalajara,97000,4,2025-09-21,2025-09-23,{},Raúl Sotelo Alicea,+56 9 4427 9783,,3,5,3,,,,{},,
61057,Salida con Familia,143155,2025-06-26,1029000,10,No disponible,1470,,,,,,,,,,,"{Jacuzzi,Agua,""Vista al mar"",""Aire acondicionado"",Spa}",{},,{},Hostal en Cerdañola del Vallés,Cerdañola del Vallés,147000,4,2026-05-03,2026-05-10,{},Francisco Domínguez Sotelo,+56 2 4646 7848,Disfruta de una estadía en el corazón de la ciudad,5,5,3,,,,{},,
59246,Cena de Trabajo,143340,2025-03-23,70000,4,No disponible,140,,,,,,,,,,,"{TV,""Aire acondicionado"",Piscina,Spa,Chimenea}",{},,{},Estudio en San Fernando,San Fernando,35000,4,2025-09-23,2025-09-25,{},Arturo Aguilera Gonzales,+56 9 9631 3922,Ubicación céntrica con fácil acceso a atracciones turísticas,2,3,,,,,{},,
61673,Vacaciones,143954,2025-08-31,444000,10,No disponible,1110,,,,,,,,,,,"{Jacuzzi,""Aire acondicionado"",Wifi,Calefacción,Baño}",{},,{},Residencia en Elche,Elche,111000,4,2026-03-24,2026-03-28,{},Sr. Lucas Montenegro Puga,+56 2 8303 6242,Relájate en un lugar tranquilo y acogedor,,6,3,,,,{},,
64441,Salida con Amigos,144139,2026-02-05,707000,3,No disponible,303,,,,,,,,,,,,{},,{},Estudio en Santander,Santander,101000,1,2026-03-05,2026-03-12,{},Débora Gastélum Delvalle,+56 2 1514 9865,Ubicación céntrica con fácil acceso a atracciones turísticas,4,,4,,,,{},,
62127,Aniversario,78525,2026-10-05,475000,7,No disponible,665,,,,,,,,,,,"{Chimenea,""Aire acondicionado"",Calefacción,Comida,Jacuzzi}",{},,{},Casa en El Puerto de Santa María,El Puerto de Santa María,95000,3,2026-11-15,2026-11-20,,Sra. Isabela Pineda Bueno,+56 2 3066 5148,Experimenta el lujo y la comodidad en este alojamiento,3,4,2,,,,{},,alreci801@tourket.com
61892,Salida con Familia,78535,2025-02-09,574000,1,No disponible,82,,,,,,,,,,,"{Spa,Chimenea,Balcón,Comida,""Aire acondicionado""}",{},,{},Villa en Palencia,Palencia,82000,4,2025-07-10,2025-07-17,{},Sr. Berta Leal Atencio,+56 2 8731 1602,Aventúrate en la naturaleza y descansa en un lugar cómodo,5,4,3,,,,{},,Dianaméndez890@tourket.com
62439,,78575,2026-07-29,213000,6,No disponible,426,,,,,,,,,,,"{""Aire acondicionado"",""Vista al mar"",TV,Piscina,Chimenea}",,,{},Hostal en Torrelavega,Torrelavega,71000,1,2026-07-30,2026-08-02,,Sr. Florencia Delapaz Hernandes,+56 9 8829 4592,Ideal para una escapada romántica,2,4,2,,,,{},,pacahe623@tourket.com
