agenda_id,etiqueta,reserva_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama,correo_usuario
55792,Vacaciones,80215,2025-06-03,623000,7,No disponible,623,,,,26,,,Klook,,,,,{},,{},,Toledo,,,,,{},,,Aventúrate en la montaña,,,,Paseo,6,89000,{},2025-09-07,
59772,Aniversario,80227,2026-05-14,679000,7,No disponible,679,eva5525398@viajes.cl,Santa Cruz de Tenerife,Santiago de Compostela,39,2433,,Via Bariloche,2026-09-07,2026-09-08,Cama,"{Baño,""Asientos reclinables"",TV}",,,{},,,,,,,{},,,,,,,,,,{},,
59772,Aniversario,80229,2025-05-26,154000,7,No disponible,154,,,,22,,,Flight Centre Travel Group,,,,{},{},,{},,Santiago de Compostela,,,,,,,,Conoce la historia de la ciudad,,,,Excursión,7,,{},2026-09-09,
62247,Salida con Amigos,80237,2026-01-08,72000,4,No disponible,72,,,,23,,,Luxury Escapes,,,,{},{},,{},,Pontevedra,,,,,{},,,Descubre la gastronomía local,,,,Paseo,3,18000,,2026-03-01,
62247,Salida con Amigos,80238,2025-01-20,324000,4,No disponible,324,,,,28,,,Viator,,,,{},{},,{},,Pontevedra,,,,,{},,,,,,,Paseo,5,81000,{},2026-03-02,
62247,Salida con Amigos,80247,2026-02-23,376000,4,No disponible,376,,,,39,,,Abercrombie & Kent,,,,{},{},,{},,Zaragoza,,,,,{},,,Aventúrate en la montaña,,,,Visita,7,94000,,2026-03-12,
65308,Vacaciones,80321,2025-01-19,124000,2,No disponible,124,,,,38,,,American Express Global Business Travel,,,,{},{},,{},,Ponferrada,,,,,{},,,Aventúrate en la montaña,,,,Tour,6,62000,{},2025-11-22,
60152,Cena de Trabajo,80379,2025-10-10,1107000,9,No disponible,369,,,,,,,,,,,"{Gimnasio,Comida,""Servicio a la habitación"",Baño,Calefacción}",{},,{},Drury Hotels,Tarrasa,41000,3,2026-02-03,2026-02-06,,,,,,,,,,,{},,
64821,Aniversario,80451,2025-01-04,680000,8,No disponible,680,,,,17,,,Thomas Cook,,,,{},{},,{},,Torrelavega,,,,,{},,,Disfruta de un día en la naturaleza,,,,Tour,4,85000,{},2025-01-08,
60566,,80611,2025-09-04,52000,2,No disponible,52,,,,,,,,,,,"{Wifi,Comida,Gimnasio,Baño,""Servicio a la habitación""}",{},,{},Kimpton Hotels & Restaurants,Talavera de la Reina,26000,1,2026-05-18,2026-05-19,"{""Silencio después de las 10 PM"",""Check-out antes de las 11 AM"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
57684,Vacaciones,80763,2025-01-13,158000,2,No disponible,158,,,,32,,,EF Tours,,,,,{},,{},,Alcalá de Guadaira,,,,,{},,,Descubre la gastronomía local,,,,,4,79000,{},2025-03-15,
57684,Vacaciones,80768,2025-03-10,60000,2,No disponible,60,,,,34,,,Tripadvisor,,,,{},{},,{},,Cornellá de Llobregat,,,,,{},,,Aventúrate en la montaña,,,,Paseo,6,30000,{},2025-03-19,
58501,Salida con Amigos,80781,2025-12-13,182000,2,No disponible,182,,,,12,,,CWT,,,,{},{},,{},,Alcobendas,,,,,{},,,Descubre la gastronomía local,,,,,,91000,{},2026-04-10,
56967,Aniversario,80821,2025-03-19,13000,1,No disponible,13,,,,10,,,Klook,,,,{},{},,{},,Badalona,,,,,{},,,Relájate en la playa,,,,,3,13000,{},2026-03-05,
56967,Aniversario,80824,2025-05-06,54000,1,No disponible,54,,,,39,,,Exodus Travels,,,,{},{},,{},,Badalona,,,,,{},,,Disfruta de un día en la naturaleza,,,,Tour,7,54000,{},2026-03-08,
60458,Salida con Familia,80903,2025-02-10,357000,7,No disponible,357,,,,31,,,Abercrombie & Kent,,,,{},{},,{},,Gijón,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,2,51000,{},,
56541,,80991,2025-01-17,147000,5,No disponible,105,,,,,,,,,,,"{Piscina,Wifi,""Vista al mar"",Baño,Balcón}",{},,{},Departamento en Vigo,Vigo,21000,2,2025-01-28,2025-02-04,{},Jorge Valentín Marín,,,6,5,2,,,,{},,
61625,Aniversario,81009,2025-09-24,532000,5,No disponible,665,,,,,,,,,,,"{""Servicio a la habitación"",Agua,Balcón,Gimnasio,Jacuzzi}",{},,,Suite en Paterna,Paterna,,2,2026-07-01,2026-07-05,{},Fernando Lerma Porras,+56 2 7973 4420,Relájate en un lugar tranquilo y acogedor,5,6,,,,,{},,
56849,Aniversario,81051,2025-01-05,80000,8,No disponible,80,,,,11,,,Flight Centre Travel Group,,,,{},{},,{},,Sanlúcar de Barrameda,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,,10000,{},2026-11-11,
65457,Aniversario,81113,2025-05-31,252000,9,No disponible,252,,,,28,,,,,,,{},{},,{},,,,,,,,,,Relájate en la playa,,,,Visita,1,28000,{},2025-07-28,
65457,Aniversario,81115,2025-01-14,594000,9,No disponible,594,,,,31,,,Apple Leisure Group,,,,{},{},,{},,Sanlúcar de Barrameda,,,,,{},,,Aventúrate en la montaña,,,,Paseo,5,66000,{},2025-07-30,
60415,Cena de Trabajo,81135,2025-06-27,612000,9,No disponible,612,,,,43,,,,,,,{},{},,{},,Vitoria,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,1,68000,{},2025-08-10,
55987,Vacaciones,81163,2025-04-20,7000,1,No disponible,7,,,,24,,,Contiki,,,,{},{},,{},,Sanlúcar de Barrameda,,,,,{},,,Relájate en la playa,,,,Aventura,7,7000,,,
63161,,81179,2025-10-14,420000,5,No disponible,420,,,,26,,,Insight Vacations,,,,{},{},,{},,Segovia,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,7,84000,{},2025-10-21,
61751,Cena de Trabajo,81219,2025-03-22,1236000,6,No disponible,618,,,,,,,,,,,"{Comida,TV,Calefacción,Baño,Piscina}",{},,{},InterContinental Hotels Group (IHG),Cáceres,103000,2,2026-10-19,2026-10-21,,,,,,,,,,,{},,
55568,Aniversario,81279,2025-07-20,22000,2,No disponible,22,,,,2,,,G Adventures,,,,{},{},,{},,Oviedo,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,3,11000,{},2025-07-29,
62041,Vacaciones,81317,2025-03-03,675000,9,No disponible,675,,,,29,,,National Geographic Expeditions,,,,{},{},,{},,León,,,,,,,,Descubre la gastronomía local,,,,Tour,1,75000,{},2025-06-25,
64205,Cena de Trabajo,81459,2025-07-16,57000,1,No disponible,57,,,,,,,Contiki,,,,{},{},,{},,Sanlúcar de Barrameda,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,2,57000,{},2026-05-16,
58482,Cena de Trabajo,81521,2025-07-21,424000,8,No disponible,424,,,,45,,,Intrepid Travel,,,,{},{},,{},,Ávila,,,,,{},,,Descubre la gastronomía local,,,,Paseo,3,53000,{},,
60953,Salida con Familia,81581,2025-06-09,24000,2,No disponible,24,,,,17,,,BCD Travel,,,,{},{},,{},,Gijón,,,,,{},,,Relájate en la playa,,,,Aventura,5,12000,{},2025-12-25,
59075,Aniversario,81648,2025-04-17,160000,8,No disponible,160,,,,3,,,Intrepid Travel,,,,{},{},,{},,León,,,,,{},,,Relájate en la playa,,,,Tour,7,,{},2026-04-23,
61170,Salida con Familia,81804,2025-03-28,24000,4,No disponible,24,,,,21,,,Viator,,,,{},{},,{},,Cádiz,,,,,{},,,Aventúrate en la montaña,,,,Aventura,3,6000,{},2025-05-01,
61170,Salida con Familia,81805,2025-02-19,172000,4,No disponible,172,,,,8,,,Flight Centre Travel Group,,,,{},{},,{},,Cádiz,,,,,{},,,Descubre la gastronomía local,,,,Tour,4,43000,{},2025-05-02,
58555,Vacaciones,81917,2025-01-01,258000,5,No disponible,215,,,,,,,,,,,"{Calefacción,Agua,Balcón,Comida,Jacuzzi}",{},,{},Loft en Santiago de Compostela,Santiago de Compostela,43000,1,2025-09-12,2025-09-18,{},Sr. Ángela Oquendo Delatorre,+56 9 3422 8011,Ideal para una escapada romántica,2,3,2,,,,,,
59142,Salida con Familia,81996,2025-11-27,434000,7,No disponible,434,,,,16,,,Civitatis,,,,{},{},,{},,Castellón de la Plana,,,,,{},,,Relájate en la playa,,,,Paseo,4,-62000,{},2026-01-31,
59142,Salida con Familia,82000,2025-09-07,266000,7,No disponible,266,,,,29,,,Booking Holdings,,,,{},,,{},,Castellón de la Plana,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,3,38000,{},2026-02-04,
62576,Salida con Amigos,82085,2025-01-12,35000,5,No disponible,35,,,,2,,,Expedia Group,,,,{},{},,{},,,,,,,{},,,Aventúrate en la montaña,,,,Excursión,5,7000,{},2026-01-04,
64461,Salida con Familia,82117,2025-04-14,7008000,8,No disponible,1168,,,,,,,,,,,"{Agua,Wifi,Piscina,""Asientos reclinables"",TV}",{},,{},,Murcia,146000,2,2025-07-06,2025-07-12,"{""No se permiten mascotas"",""Silencio después de las 10 PM"",""No se permite fumar""}",,,,,,,,,,{},,
66021,Vacaciones,82144,2025-04-24,100000,10,No disponible,100,,,,29,,,Secret Escapes,,,,{},{},,{},,Tarrasa,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,5,10000,{},2026-07-29,
58804,Cena de Trabajo,82159,2025-01-28,84000,6,No disponible,84,,,,39,,,TUI Group,,,,{},{},,{},,Motril,,,,,{},,,Aventúrate en la montaña,,,,Tour,3,14000,,2025-02-21,
66443,,82192,2025-05-02,371000,7,No disponible,371,,,,45,,,Travel Leaders Group,,,,{},{},,,,Alcobendas,,,,,{},,,Disfruta de un día en la naturaleza,,,,,2,53000,{},2025-07-15,
63258,Vacaciones,82247,2025-09-14,102000,8,No disponible,272,,,,,,,,,,,"{Gimnasio,Piscina,Calefacción,""Vista al mar"",""Servicio a la habitación""}",{},,{},Habitación en Gijón,Gijón,34000,1,2026-03-11,2026-03-14,{},Óscar Zepeda Serna,+56 2 6695 9689,Relájate en un lugar tranquilo y acogedor,2,3,2,,,,{},,
55916,Salida con Familia,82279,2025-01-26,584000,8,No disponible,584,,,,42,,,CWT,,,,{},{},,{},,Puertollano,,,,,{},,,Conoce la historia de la ciudad,,,,Excursión,7,73000,{},2025-02-24,
56909,Cena de Trabajo,82296,2026-04-19,651000,7,No disponible,651,,,,18,,,BCD Travel,,,,{},{},,{},,Rivas-Vaciamadrid,,,,,{},,,Descubre la gastronomía local,,,,Tour,2,,{},2026-08-10,
56177,Salida con Familia,82306,2025-03-06,102000,1,No disponible,102,srflsolu390@viajes.cl,Algeciras,Logroño,31,1648,,El Rápido Internacional,2025-11-12,2025-11-13,Cama,"{Calefacción,Baño,TV}",{},,{},,,,,,,{},,,,,,,,,,{},,
59611,Aniversario,82335,2025-04-20,26000,2,No disponible,26,,,,17,,,Travel Leaders Group,,,,,{},,{},,Badajoz,,,,,{},,,Aventúrate en la montaña,,,,Visita,4,,{},2026-03-16,
66098,Vacaciones,82340,2025-06-23,645000,3,No disponible,645,bechji844@viajes.cl,Vitoria,,91,2564,215000,Avianca,2026-06-08,2026-06-09,,{},"{""La Coruña""}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,
61861,Aniversario,82367,2025-06-12,48000,3,No disponible,48,,,,,,,GetYourGuide,,,,{},{},,{},,Móstoles,,,,,,,,Disfruta de un día en la naturaleza,,,,Tour,6,16000,{},2026-06-03,
56790,Salida con Familia,82439,2025-01-14,2664000,6,No disponible,888,,,,,,,,,,,"{Piscina,Calefacción,""Asientos reclinables"",Wifi,Baño}",{},,{},Hilton Hotels & Resorts,,148000,3,2025-02-23,2025-02-26,"{""Check-out antes de las 11 AM"",""No se permiten visitas"",""No se permite fumar""}",,,,,,,,,,{},,
56946,Vacaciones,82456,2025-09-04,90000,9,No disponible,90,,,,19,,,Kuoni,,,,{},{},,{},,Linares,,,,,{},,,Aventúrate en la montaña,,,,,5,10000,,2026-09-20,
56946,Vacaciones,82459,2026-08-30,114000,9,No disponible,342,,,,,,,,,,,"{Agua,Piscina,Comida,Spa,""Aire acondicionado""}",,,{},,Roquetas de Mar,38000,4,2026-09-24,2026-09-27,{},Francisca Acevedo Ballesteros,+56 2 9850 5958,,3,2,1,,,,,,
61642,Salida con Familia,82486,2026-07-01,966000,8,No disponible,1104,,,,,,,,,,,"{Baño,Piscina,Gimnasio,Jacuzzi,""Vista al mar""}",{},,{},,Fuenlabrada,138000,3,2026-09-13,2026-09-20,{},Patricia Cuellar Páez,+56 2 5380 1587,Descubre la historia de la ciudad desde tu ventana,4,4,4,,,,{},,
65063,Aniversario,82496,2025-01-01,190000,2,No disponible,190,,,,21,,,Travel Leaders Group,,,,{},{},,{},,Dos Hermanas,,,,,{},,,Aventúrate en la montaña,,,,Visita,5,95000,{},2025-02-14,
56724,Cena de Trabajo,82514,2025-11-23,3108000,7,No disponible,518,,,,,,,,,,,"{Calefacción,Gimnasio,TV,Spa,Baño}",{},,{},InterContinental Hotels Group (IHG),Leganés,74000,5,2026-02-22,2026-02-28,"{""Check-out antes de las 11 AM"",""No se permiten visitas"",""No se permite fumar""}",,,,,,,,,,{},,
56724,Cena de Trabajo,82517,2025-04-03,336000,7,No disponible,336,,,,14,,,Expedia Group,,,,{},{},,{},,Leganés,,,,,{},,,Descubre la gastronomía local,,,,Excursión,5,48000,{},2026-02-25,
60497,Vacaciones,82532,2025-04-30,612000,6,No disponible,612,,Almería,Guadalajara,60,1007,,,2026-07-07,2026-07-07,,"{Wifi,""Asientos reclinables"",TV}",,,"{""Cornellá de Llobregat"",Ávila,Algeciras}",,,,,,,{},,,,,,,,,,{},,
57703,Salida con Amigos,82548,2025-01-09,312000,5,No disponible,520,,,,,,,,,,,"{Baño,""Asientos reclinables"",Wifi,Agua,TV}",{},,{},Casa en Palencia,Palencia,104000,4,2025-02-20,2025-02-23,{},Armando Esparza Jáquez,+56 2 0945 3987,Ubicación céntrica con fácil acceso a atracciones turísticas,6,6,3,,,,{},,
63724,Aniversario,82607,2025-09-10,296000,2,No disponible,296,Danielayala169@viajes.cl,Viladecans,Ferrol,82,1715,148000,,2025-11-29,2025-11-30,,{},{},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,
64515,Cena de Trabajo,82616,2025-09-01,196000,4,No disponible,196,Maríarendón440@viajes.cl,Rubí,Ferrol,15,962,49000,ZS (Eslovenia),2026-02-28,,,"{Agua,Wifi,Calefacción}",{},,"{""Cerdañola del Vallés""}",,,,,,,{},,,,,,,,,,{},,
56284,Aniversario,82647,2026-02-08,46000,2,No disponible,46,,,,,,,Thomas Cook,,,,{},{},,{},,Viladecans,,,,,,,,Conoce la historia de la ciudad,,,,Tour,6,23000,{},2026-03-01,
56284,Aniversario,82648,2025-03-01,144000,2,No disponible,144,,,,40,,,Expedia Group,,,,{},{},,{},,,,,,,{},,,Aventúrate en la montaña,,,,Aventura,5,,{},2026-03-02,
66615,Salida con Amigos,82757,2026-05-18,544000,8,No disponible,544,,,,5,,,Apple Leisure Group,,,,,{},,{},,,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,1,68000,{},2026-09-28,
66615,Salida con Amigos,82759,2025-09-09,496000,8,No disponible,496,,,,14,,,G Adventures,,,,{},{},,{},,Alcorcón,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,3,62000,{},2026-09-30,
64185,Aniversario,82840,2025-12-18,67000,1,No disponible,67,victoria904873@viajes.cl,Leganés,Avilés,20,,-67000,Avianca,2026-11-10,2026-11-10,,{},"{""Roquetas de Mar""}",Clase económica,{},,,,,,,{},,,,,,,,,,{},,
64185,Aniversario,82844,2026-04-19,67000,1,No disponible,67,,,,34,,,Travel Leaders Group,,,,{},{},,{},,Avilés,,,,,{},,,Relájate en la playa,,,,Visita,3,67000,{},2026-11-13,
56262,Aniversario,82860,2025-05-10,576000,6,No disponible,576,,,,48,,,Travel Leaders Group,,,,{},{},,{},,Zamora,,,,,{},,,Conoce la historia de la ciudad,,,,Excursión,6,96000,{},2025-07-11,
65621,Cena de Trabajo,82867,2025-01-14,1320000,6,No disponible,330,,,,,,,,,,,"{Gimnasio,""Aire acondicionado"",Spa,Calefacción,Baño}",{},,{},Best Western Hotels & Resorts,Linares,55000,4,2025-04-23,2025-04-27,"{""Check-in después de las 3 PM"",""No se permite fumar"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},,
56912,Vacaciones,82913,2025-01-14,1056000,8,No disponible,1056,Carolinabaca615@viajes.cl,,Gandía,,2742,132000,Japan Airlines,2025-04-20,2025-04-21,,{},"{""El Prat de LLobregat""}",Primera clase,{},,,,,,,{},,,,,,,,,,{},,
57751,Vacaciones,82920,2026-01-05,276000,4,No disponible,276,,,,38,,,Secret Escapes,,,,,{},,{},,Avilés,,,,,{},,,Descubre la gastronomía local,,,,Visita,4,69000,{},2026-05-20,
59572,,83084,2026-06-12,140000,4,No disponible,140,,,,41,,,,,,,{},{},,{},,Marbella,,,,,{},,,Descubre la gastronomía local,,,,Paseo,1,35000,{},2026-08-05,
59572,Vacaciones,83088,2026-01-22,376000,4,No disponible,376,,,,10,,,Contiki,,,,{},{},,{},,Sagunto,,,,,{},,,Descubre la gastronomía local,,,,Visita,7,94000,{},2026-08-09,
