agenda_id,etiqueta,reserva_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama,correo_usuario
56558,Salida con Familia,86566,2025-01-23,2010000,5,No disponible,670,,,,,,,,,,,"{Gimnasio,Spa,""Servicio a la habitación"",Wifi,""Asientos reclinables""}",{},,{},The Ritz-Carlton,Cádiz,134000,2,2025-05-08,2025-05-11,"{""Check-in después de las 3 PM"",""Silencio después de las 10 PM"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},,
57338,Cena de Trabajo,86671,2025-01-08,70000,10,No disponible,70,,,,,,,,,,,"{Spa,""Servicio a la habitación"",Agua,Baño,""Asientos reclinables""}",{},,{},Melia Hotels International,Ávila,7000,5,2026-03-09,2026-03-10,"{""No se permiten visitas"",""No se permiten fiestas"",""No se permiten mascotas""}",,,,,,,,,,{},,
57338,Cena de Trabajo,86673,2025-11-18,276000,10,No disponible,1380,,,,,,,,,,,"{Gimnasio,""Aire acondicionado"",Jacuzzi,Baño,""Servicio a la habitación""}",{},,{},Loft en Jaén,Jaén,138000,5,2026-03-10,2026-03-12,{},,+56 9 6575 4228,Ideal para una escapada romántica,6,5,4,,,,{},,
62583,Salida con Familia,86835,2025-07-21,762000,2,No disponible,254,,,,,,,,,,,"{""Asientos reclinables"",""Servicio a la habitación"",Piscina,Baño,Gimnasio}",{},,{},Aman Resorts,Jaén,127000,5,2025-09-29,2025-10-02,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""No se permite fumar""}",,,,,,,,,,,,
58827,Cena de Trabajo,89075,2025-06-02,80000,2,No disponible,16,,,,,,,,,,,"{Agua,Comida,Baño,Spa,TV}",{},,{},Choice Hotels International,Badalona,8000,3,2025-10-04,2025-10-09,"{""Check-in después de las 3 PM"",""No se permite fumar"",""Check-out antes de las 11 AM""}",,,,,,,,,,,,
64658,Vacaciones,89313,2025-02-09,270000,6,No disponible,270,,,,,,,,,,,"{Calefacción,""Servicio a la habitación"",Comida,""Aire acondicionado"",Baño}",{},,{},Fairmont Hotels & Resorts,Viladecans,45000,1,2025-06-17,2025-06-18,"{""No se permite fumar"",""No se permiten fiestas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
61584,Salida con Amigos,90167,2025-02-03,1188000,9,No disponible,297,,,,,,,,,,,"{Wifi,Comida,Agua,TV,Spa}",{},,{},Hard Rock Hotels,Coslada,33000,3,2025-02-27,2025-03-03,"{""Silencio después de las 10 PM"",""No se permiten visitas"",""No se permiten mascotas""}",,,,,,,,,,{},,
58180,Vacaciones,90672,2026-01-05,322000,1,No disponible,46,,,,,,,,,,,"{Baño,Comida,""Servicio a la habitación"",Wifi,Agua}",{},,{},AccorHotels,Mollet del Vallés,46000,1,2026-03-17,2026-03-24,"{""No se permiten fiestas"",""Check-in después de las 3 PM"",""Silencio después de las 10 PM""}",,,,,,,,,,{},,
66410,Cena de Trabajo,91151,2025-05-25,804000,1,No disponible,134,,,,,,,,,,,"{Wifi,""Asientos reclinables"",Spa,Comida,TV}",{},,{},Sonesta International Hotels,Gijón,134000,4,2025-11-21,2025-11-27,"{""No se permite fumar"",""Check-in después de las 3 PM"",""No se permiten mascotas""}",,,,,,,,,,{},,
56488,Salida con Amigos,92487,2025-07-20,306000,1,No disponible,102,,,,,,,,,,,"{""Asientos reclinables"",TV,Agua,""Aire acondicionado"",Piscina}",{},,{},Melia Hotels International,Orense,102000,5,2025-08-02,2025-08-05,"{""No se permiten fiestas"",""Check-in después de las 3 PM"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},,
56653,Vacaciones,94461,2025-02-27,445000,8,No disponible,712,,,,,,,,,,,"{""Servicio a la habitación"",Balcón,Calefacción,""Asientos reclinables"",Chimenea}",{},,{},Suite en Benidorm,Benidorm,89000,4,2025-03-10,2025-03-15,{},Adán Jurado Espino,,Experimenta el lujo y la comodidad en este alojamiento,5,4,2,,,,{},,
60531,Cena de Trabajo,94668,2025-01-07,112000,4,No disponible,28,,,,,,,,,,,"{Wifi,Comida,Baño,Gimnasio,Agua}",{},,{},InterContinental Hotels Group (IHG),Bilbao,7000,5,2025-01-08,2025-01-12,"{""Silencio después de las 10 PM"",""No se permiten mascotas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},,
65106,Salida con Amigos,94928,2025-07-13,1134000,7,No disponible,189,,,,,,,,,,,"{Spa,Calefacción,""Aire acondicionado"",""Asientos reclinables"",TV}",{},,{},Caesars Entertainment,Calahorra,27000,1,2025-08-24,2025-08-30,"{""No se permiten visitas"",""Check-in después de las 3 PM"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},,
55791,Cena de Trabajo,95285,2025-03-16,1505000,5,No disponible,215,,,,,,,,,,,"{Spa,""Aire acondicionado"",Baño,TV,Calefacción}",{},,{},Drury Hotels,Alicante,43000,5,2025-12-09,2025-12-16,"{""Silencio después de las 10 PM"",""No se permiten visitas"",""No se permiten fiestas""}",,,,,,,,,,{},,
61471,Salida con Familia,95374,2025-01-16,820000,10,No disponible,820,,,,,,,,,,,"{""Asientos reclinables"",Baño,Agua,Wifi,Comida}",{},,{},Melia Hotels International,Alcalá de Guadaira,82000,5,2025-01-19,2025-01-20,"{""No se permiten fiestas"",""Silencio después de las 10 PM"",""No se permiten visitas""}",,,,,,,,,,{},,
65116,Salida con Amigos,96110,2025-01-16,4662000,7,No disponible,777,,,,,,,,,,,"{""Asientos reclinables"",Comida,""Aire acondicionado"",Gimnasio,Calefacción}",{},,{},Kimpton Hotels & Restaurants,Talavera de la Reina,111000,2,2025-04-03,2025-04-09,"{""No se permiten fiestas"",""No se permite fumar"",""No se permiten visitas""}",,,,,,,,,,{},,
61199,Salida con Amigos,96131,2025-11-21,304000,8,No disponible,152,,,,,,,,,,,"{Baño,Calefacción,Spa,Piscina,Agua}",{},,{},Hard Rock Hotels,Palencia,19000,3,2026-09-05,2026-09-07,"{""Check-out antes de las 11 AM"",""No se permiten visitas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
56588,Aniversario,97070,2025-01-05,2808000,6,No disponible,702,,,,,,,,,,,"{Wifi,Comida,Spa,""Asientos reclinables"",Agua}",{},,{},Red Lion Hotels Corporation,Mataró,117000,4,2025-04-22,2025-04-26,"{""Check-out antes de las 11 AM"",""No se permiten visitas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},,
59729,Salida con Amigos,97955,2025-07-03,129000,1,No disponible,129,,,,,,,,,,,"{Agua,Comida,Piscina,Gimnasio,Wifi}",{},,{},Wyndham Hotels & Resorts,Mijas,129000,4,2025-11-13,2025-11-14,"{""No se permite fumar"",""No se permiten fiestas"",""No se permiten mascotas""}",,,,,,,,,,{},,
59577,Salida con Amigos,98818,2025-06-19,160000,5,No disponible,40,,,,,,,,,,,,{},,{},Caesars Entertainment,Orense,8000,5,2025-12-15,2025-12-19,,,,,,,,,,,{},,
56387,Vacaciones,99121,2025-01-16,297000,1,No disponible,99,,,,,,,,,,,"{Calefacción,TV,Piscina,Comida,Agua}",{},,,Best Western Hotels & Resorts,Vitoria,99000,5,2025-02-20,2025-02-23,"{""Check-in después de las 3 PM"",""Check-out antes de las 11 AM"",""No se permiten mascotas""}",,,,,,,,,,{},,
59508,Salida con Amigos,99272,2025-06-19,680000,1,No disponible,136,,,,,,,,,,,"{Gimnasio,Baño,Spa,Piscina,""Aire acondicionado""}",{},,{},Rosewood Hotels & Resorts,Cartagena,136000,1,2025-12-19,2025-12-24,"{""Check-out antes de las 11 AM"",""No se permiten mascotas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},,
63475,Salida con Familia,101030,2025-04-29,560000,10,No disponible,560,,,,,,,,,,,,{},,{},Fairmont Hotels & Resorts,Inca,56000,5,2025-07-22,2025-07-23,"{""Silencio después de las 10 PM"",""Check-out antes de las 11 AM"",""No se permiten fiestas""}",,,,,,,,,,{},,
65479,Cena de Trabajo,101169,2025-06-07,2760000,8,No disponible,552,,,,,,,,,,,"{""Aire acondicionado"",Piscina,Agua,Baño,Calefacción}",{},,{},Kimpton Hotels & Restaurants,Palencia,69000,2,2026-02-12,2026-02-17,"{""No se permite fumar"",""No se permiten fiestas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},,
66337,Cena de Trabajo,102401,2025-05-10,4950000,10,No disponible,990,,,,,,,,,,,"{Wifi,Calefacción,""Asientos reclinables"",""Aire acondicionado"",Baño}",{},,{},Melia Hotels International,Vitoria,99000,5,2025-08-17,2025-08-22,"{""No se permiten fiestas"",""No se permiten mascotas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
62148,Vacaciones,103141,2025-11-30,306000,9,No disponible,306,,,,,,,,,,,"{""Aire acondicionado"",Calefacción,TV,Baño,Piscina}",{},,,Omni Hotels & Resorts,Benalmádena,34000,1,2026-07-13,2026-07-14,"{""Check-in después de las 3 PM"",""No se permite fumar"",""No se permiten visitas""}",,,,,,,,,,{},,
62599,Salida con Familia,104331,2026-01-02,2850000,5,No disponible,475,,,,,,,,,,,"{Calefacción,Agua,Piscina,Spa,Comida}",{},,{},Wyndham Hotels & Resorts,Irún,95000,5,2026-09-20,2026-09-26,"{""No se permite fumar"",""No se permiten fiestas"",""No se permiten visitas""}",,,,,,,,,,{},,
56377,Salida con Amigos,104568,2025-01-08,480000,8,No disponible,480,,,,,,,,,,,"{Spa,TV,""Aire acondicionado"",Piscina,Calefacción}",{},,{},Rosewood Hotels & Resorts,Algeciras,60000,1,2025-02-10,2025-02-11,"{""No se permiten fiestas"",""Check-out antes de las 11 AM"",""Silencio después de las 10 PM""}",,,,,,,,,,{},,
64081,Salida con Familia,105504,2025-08-15,4640000,8,No disponible,928,,,,,,,,,,,"{Baño,""Aire acondicionado"",TV,Agua,Comida}",{},,{},Fairmont Hotels & Resorts,Valencia,116000,1,2025-10-23,2025-10-28,"{""No se permite fumar"",""Silencio después de las 10 PM"",""No se permiten mascotas""}",,,,,,,,,,{},,
58335,Cena de Trabajo,105728,2025-09-30,1944000,6,No disponible,648,,,,,,,,,,,"{""Aire acondicionado"",Piscina,Comida,TV,Agua}",{},,{},Marriott International,Murcia,108000,3,2025-10-28,2025-10-31,"{""No se permiten fiestas"",""No se permiten mascotas"",""No se permiten visitas""}",,,,,,,,,,{},,
55586,Cena de Trabajo,106272,2025-09-22,288000,3,No disponible,144,,,,,,,,,,,"{""Aire acondicionado"",Comida,Baño,""Servicio a la habitación"",Wifi}",{},,{},Caesars Entertainment,Oviedo,48000,3,2026-06-24,2026-06-26,"{""No se permiten fiestas"",""No se permiten mascotas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
55582,Salida con Amigos,106391,2025-09-04,285000,7,No disponible,399,,,,,,,,,,,"{""Asientos reclinables"",Comida,Chimenea,""Vista al mar"",Balcón}",{},,{},Suite en Molina de Segura,Molina de Segura,57000,3,2026-04-07,2026-04-12,{},Sta. Cristina Frías Páez,,Relájate en un lugar tranquilo y acogedor,4,3,3,,,,{},,
64564,Salida con Amigos,109614,2026-06-17,3750000,6,No disponible,750,,,,,,,,,,,"{Baño,Wifi,Agua,Calefacción,Piscina}",{},,{},Hyatt Hotels Corporation,Pamplona,125000,4,2026-07-30,2026-08-04,"{""Check-out antes de las 11 AM"",""No se permiten mascotas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
58225,Salida con Familia,109767,2025-11-05,1974000,7,No disponible,329,,,,,,,,,,,,{},,{},Fairmont Hotels & Resorts,Alcobendas,47000,5,2026-02-14,2026-02-20,,,,,,,,,,,{},,
60519,Salida con Familia,110562,2025-10-04,420000,5,No disponible,140,,,,,,,,,,,"{""Aire acondicionado"",Agua,Spa,TV,Comida}",{},,{},Radisson Hotel Group,Ciudad Real,28000,5,2025-12-10,2025-12-13,"{""No se permiten visitas"",""No se permiten fiestas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},,
55667,Cena de Trabajo,111521,2025-02-15,250000,2,No disponible,100,,,,,,,,,,,"{""Asientos reclinables"",Agua,Calefacción,Baño,Comida}",{},,{},Villa en Ciudad Real,Ciudad Real,50000,3,2025-12-06,2025-12-11,{},,+56 2 3945 2133,Ubicación céntrica con fácil acceso a atracciones turísticas,3,2,2,,,,{},,
58891,,111538,2025-08-30,1950000,10,No disponible,390,,,,,,,,,,,"{Wifi,""Asientos reclinables"",Spa,Piscina,Gimnasio}",{},,{},Melia Hotels International,Roquetas de Mar,39000,2,2026-07-30,2026-08-04,"{""No se permiten fiestas"",""Check-out antes de las 11 AM"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
62760,Vacaciones,111827,2025-02-27,1872000,6,No disponible,468,,,,,,,,,,,"{""Aire acondicionado"",TV,Spa,Comida,""Servicio a la habitación""}",{},,{},MGM Resorts International,Torrelavega,78000,1,2025-03-03,2025-03-07,"{""No se permite fumar"",""No se permiten fiestas"",""No se permiten visitas""}",,,,,,,,,,{},,
57978,Salida con Amigos,112484,2025-03-25,3672000,9,No disponible,1224,,,,,,,,,,,"{TV,Comida,""Aire acondicionado"",""Asientos reclinables"",Wifi}",{},,{},Fairmont Hotels & Resorts,Alcoy,136000,5,2025-09-29,2025-10-02,"{""Check-in después de las 3 PM"",""Silencio después de las 10 PM"",""No se permiten fiestas""}",,,,,,,,,,{},,
62108,Aniversario,112658,2025-06-27,123000,1,No disponible,41,,,,,,,,,,,"{Spa,Calefacción,Comida,Piscina,Gimnasio}",{},,{},Choice Hotels International,Tarragona,41000,1,2026-04-18,2026-04-21,"{""Silencio después de las 10 PM"",""No se permiten fiestas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
59678,,113195,2025-05-21,882000,9,No disponible,441,,,,,,,,,,,"{Spa,TV,Baño,""Asientos reclinables"",Calefacción}",{},,,AccorHotels,La Coruña,49000,2,2025-06-16,2025-06-18,"{""No se permiten fiestas"",""No se permite fumar"",""No se permiten visitas""}",,,,,,,,,,{},,
58081,Salida con Amigos,113880,2025-03-13,500000,4,No disponible,100,,,,,,,,,,,"{Gimnasio,""Servicio a la habitación"",Calefacción,Comida,Agua}",{},,{},InterContinental Hotels Group (IHG),Gandía,25000,1,2025-09-08,2025-09-13,"{""No se permiten visitas"",""Check-in después de las 3 PM"",""No se permiten fiestas""}",,,,,,,,,,{},,
55756,Aniversario,114082,2026-02-07,76000,4,No disponible,76,,,,,,,,,,,"{""Aire acondicionado"",TV,Gimnasio,""Servicio a la habitación"",Calefacción}",,,{},Melia Hotels International,Huelva,19000,5,2026-04-22,2026-04-23,"{""No se permite fumar"",""No se permiten visitas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},,
57807,Salida con Familia,115019,2025-08-13,7152000,8,No disponible,1192,,,,,,,,,,,"{Spa,Wifi,""Aire acondicionado"",Baño,""Servicio a la habitación""}",{},,{},Marriott International,Baracaldo,149000,2,2025-12-23,2025-12-29,"{""Check-in después de las 3 PM"",""Check-out antes de las 11 AM"",""Silencio después de las 10 PM""}",,,,,,,,,,{},,
57146,Salida con Familia,115354,2025-11-20,672000,7,No disponible,168,,,,,,,,,,,"{""Servicio a la habitación"",TV,""Aire acondicionado"",""Asientos reclinables"",Gimnasio}",{},,,Hard Rock Hotels,Lérida,24000,1,2026-04-23,2026-04-27,"{""Silencio después de las 10 PM"",""Check-out antes de las 11 AM"",""No se permiten mascotas""}",,,,,,,,,,{},,
64385,Aniversario,116957,2025-10-24,300000,3,No disponible,75,,,,,,,,,,,"{Piscina,Calefacción,TV,Spa,""Servicio a la habitación""}",{},,{},Six Senses Hotels Resorts Spas,Dos Hermanas,25000,3,2025-12-23,2025-12-27,"{""No se permiten mascotas"",""No se permiten fiestas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
59442,Aniversario,117162,2025-08-07,1092000,2,No disponible,156,,,,,,,,,,,"{Wifi,Baño,Gimnasio,""Servicio a la habitación"",""Aire acondicionado""}",{},,{},Radisson Hotel Group,Barcelona,78000,3,2025-11-11,2025-11-18,"{""No se permite fumar"",""No se permiten mascotas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},,
61805,Aniversario,117407,2025-01-07,660000,5,No disponible,110,,,,,,,,,,,"{Piscina,""Asientos reclinables"",Wifi,Agua,""Aire acondicionado""}",{},,{},Rosewood Hotels & Resorts,Puertollano,22000,4,2025-02-26,2025-03-04,"{""No se permiten mascotas"",""No se permiten visitas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
61614,Salida con Amigos,120217,2025-04-11,60000,3,No disponible,60,,,,,,,,,,,"{""Servicio a la habitación"",TV,""Aire acondicionado"",Wifi,Baño}",{},,{},Radisson Hotel Group,Madrid,20000,4,2025-10-09,2025-10-10,"{""Check-in después de las 3 PM"",""No se permite fumar"",""Silencio después de las 10 PM""}",,,,,,,,,,{},,
64305,Cena de Trabajo,120410,2026-06-21,2655000,9,No disponible,531,,,,,,,,,,,"{Comida,Wifi,Calefacción,TV,Baño}",{},,{},AccorHotels,Palencia,59000,2,2026-08-17,2026-08-22,"{""No se permite fumar"",""No se permiten mascotas"",""No se permiten fiestas""}",,,,,,,,,,{},,
60823,Vacaciones,120655,2025-08-11,1755000,5,No disponible,585,,,,,,,,,,,"{""Servicio a la habitación"",Comida,Calefacción,Gimnasio,""Asientos reclinables""}",{},,{},Belmond,Móstoles,117000,3,2025-12-22,2025-12-25,,,,,,,,,,,{},,
64526,Salida con Familia,120809,2025-02-05,2730000,5,No disponible,390,,,,,,,,,,,"{Wifi,TV,Spa,Comida,Agua}",{},,{},Shangri-La Hotels and Resorts,Torrevieja,78000,4,2026-02-16,2026-02-23,"{""No se permite fumar"",""Check-out antes de las 11 AM"",""No se permiten visitas""}",,,,,,,,,,{},,
62782,Vacaciones,121011,2026-01-15,1416000,4,No disponible,472,,,,,,,,,,,"{Baño,""Asientos reclinables"",TV,Spa,Piscina}",{},,{},Best Western Hotels & Resorts,Palma de Mallorca,118000,2,2026-02-28,2026-03-03,"{""Check-out antes de las 11 AM"",""Check-in después de las 3 PM"",""No se permiten mascotas""}",,,,,,,,,,{},,
60397,Aniversario,121054,2026-03-22,387000,7,No disponible,903,,,,,,,,,,,"{Agua,Spa,""Vista al mar"",Calefacción,""Asientos reclinables""}",{},,{},Habitación en Ferrol,Ferrol,129000,5,2026-09-11,2026-09-14,{},,+56 2 5727 8148,Perfecto para familias y grupos grandes,5,5,4,,,,{},,
56944,,121651,2025-02-06,49000,3,No disponible,147,,,,,,,,,,,"{Spa,""Asientos reclinables"",Gimnasio,""Vista al mar"",Comida}",{},,,Residencia en Mérida,Mérida,49000,5,2025-03-27,2025-03-28,{},Esperanza Chapa Castañeda,,Ubicación céntrica con fácil acceso a atracciones turísticas,2,2,1,,,,{},,
62288,Salida con Familia,122335,2025-03-07,7112000,8,No disponible,1016,,,,,,,,,,,"{""Asientos reclinables"",Gimnasio,""Servicio a la habitación"",Piscina,TV}",{},,{},Aman Resorts,Santa Coloma de Gramanet,127000,4,2025-05-24,2025-05-31,"{""No se permiten visitas"",""Check-in después de las 3 PM"",""No se permite fumar""}",,,,,,,,,,{},,
56892,Vacaciones,123129,2026-07-17,5360000,10,No disponible,1340,,,,,,,,,,,"{Spa,TV,""Aire acondicionado"",""Servicio a la habitación"",Agua}",{},,{},Marriott International,Sevilla,134000,5,2026-10-26,2026-10-30,"{""No se permiten fiestas"",""Check-out antes de las 11 AM"",""No se permiten visitas""}",,,,,,,,,,{},,
65895,Vacaciones,123729,2025-04-02,156000,1,No disponible,78,,,,,,,,,,,"{Baño,""Asientos reclinables"",Agua,Comida,Calefacción}",{},,{},Six Senses Hotels Resorts Spas,Mataró,78000,2,2025-09-09,2025-09-11,"{""No se permite fumar"",""No se permiten visitas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},,
60421,Cena de Trabajo,123832,2025-10-04,3936000,8,No disponible,656,,,,,,,,,,,"{Calefacción,""Aire acondicionado"",Agua,TV,Comida}",{},,{},Loews Hotels,Lérida,82000,4,2025-10-27,2025-11-02,"{""Silencio después de las 10 PM"",""Check-out antes de las 11 AM"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
62461,Salida con Amigos,123921,2025-03-16,560000,8,No disponible,560,,,,,,,,,,,"{""Asientos reclinables"",Agua,Baño,Comida,Gimnasio}",{},,{},InterContinental Hotels Group (IHG),Huelva,70000,1,2025-04-08,2025-04-09,"{""No se permite fumar"",""No se permiten visitas"",""No se permiten mascotas""}",,,,,,,,,,{},,
60114,Aniversario,124934,2026-02-19,1644000,3,No disponible,411,,,,,,,,,,,"{""Aire acondicionado"",Wifi,Spa,""Asientos reclinables"",Baño}",{},,{},Hard Rock Hotels,Logroño,137000,3,2026-10-18,2026-10-22,"{""No se permiten mascotas"",""No se permiten fiestas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},,
65249,Salida con Amigos,125073,2026-04-25,2086000,7,No disponible,1043,,,,,,,,,,,"{""Asientos reclinables"",Wifi,Baño,Agua,""Servicio a la habitación""}",{},,{},Sonesta International Hotels,Ávila,149000,4,2026-07-17,2026-07-19,"{""No se permite fumar"",""Silencio después de las 10 PM"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},,
58726,Aniversario,125662,2025-03-26,7000000,10,No disponible,1400,,,,,,,,,,,,{},,{},Caesars Entertainment,Avilés,140000,4,2026-10-02,2026-10-07,"{""No se permiten visitas"",""No se permiten fiestas"",""No se permite fumar""}",,,,,,,,,,{},,
60211,Salida con Familia,126579,2026-01-12,272000,8,No disponible,136,,,,,,,,,,,"{Wifi,Calefacción,Gimnasio,""Aire acondicionado"",""Servicio a la habitación""}",{},,{},Four Seasons Hotels & Resorts,Cáceres,17000,4,2026-04-17,2026-04-19,"{""No se permiten visitas"",""Check-in después de las 3 PM"",""No se permiten mascotas""}",,,,,,,,,,{},,
57958,,127352,2025-01-30,52000,1,No disponible,13,,,,,,,,,,,"{Baño,Wifi,Gimnasio,Calefacción,""Aire acondicionado""}",{},,{},Marriott International,Valencia,13000,1,2025-03-04,2025-03-08,"{""No se permiten mascotas"",""Check-out antes de las 11 AM"",""No se permiten visitas""}",,,,,,,,,,{},,
58395,,127582,2025-05-03,1862000,2,No disponible,266,,,,,,,,,,,"{""Servicio a la habitación"",Gimnasio,TV,Piscina,Baño}",{},,{},NH Hotel Group,Hospitalet de LLobregat,133000,5,2025-06-29,2025-07-06,"{""No se permiten mascotas"",""Check-in después de las 3 PM"",""No se permiten fiestas""}",,,,,,,,,,{},,
64511,Vacaciones,127655,2026-03-24,3675000,5,No disponible,735,,,,,,,,,,,"{Baño,Wifi,Calefacción,Agua,Piscina}",{},,{},The Ritz-Carlton,Pontevedra,147000,2,2026-09-10,2026-09-15,"{""Check-out antes de las 11 AM"",""Check-in después de las 3 PM"",""No se permiten mascotas""}",,,,,,,,,,{},,
55910,Aniversario,127716,2025-09-12,2200000,8,No disponible,440,,,,,,,,,,,"{Comida,""Asientos reclinables"",Gimnasio,Baño,""Aire acondicionado""}",,,{},Four Seasons Hotels & Resorts,Barcelona,55000,2,2025-12-09,2025-12-14,"{""No se permite fumar"",""Silencio después de las 10 PM"",""No se permiten mascotas""}",,,,,,,,,,{},,
56137,,128320,2025-11-04,3480000,10,No disponible,580,,,,,,,,,,,"{Agua,Comida,Wifi,Calefacción,""Asientos reclinables""}",{},,{},Wyndham Hotels & Resorts,Elda,58000,1,2025-11-07,2025-11-13,"{""Check-out antes de las 11 AM"",""No se permiten visitas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},,
