agenda_id,etiqueta,reserva_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama,correo_usuario
63299,Cena de Trabajo,78422,2025-02-02,1064000,8,No disponible,1064,Magdalenacasanova305@viajes.cl,Santa Lucía de Tirajana,Alcalá de Guadaira,43,1102,133000,Via Bariloche,2026-08-29,2026-08-29,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,rodrigo4080516@viajesanma.com
65694,Cena de Trabajo,78742,2025-05-05,336000,2,No disponible,336,Sr.reynoso806@viajes.cl,Parla,Murcia,99,3848,168000,Trenitalia,2026-02-05,2026-02-07,,,{},,"{""Jerez de la Frontera""}",,,,,,,{},,,,,,,,,,{},,aggóca712@viajesanma.com
61177,Salida con Amigos,79354,2026-06-07,126000,2,No disponible,126,sra.7697392@viajes.cl,Ceuta,Palma de Mallorca,50,467,63000,ETN Turistar,2026-10-14,2026-10-14,Semi-cama,"{Comida,Calefacción,Baño}",{},,,,,,,,,{},,,,,,,,,,{},,edcapa606@marmol.com
61612,Aniversario,79757,2026-02-09,900000,5,No disponible,900,masoga180@viajes.cl,San Cristróbal de la Laguna,Coslada,54,2582,180000,Amtrak,2026-02-11,2026-02-12,,,{},,"{Málaga,Sabadell,Badajoz,""San Fernando""}",,,,,,,{},,,,,,,,,,{},,enrique915368@marmol.com
66438,,79875,2025-01-15,360000,6,No disponible,360,juolol339@viajes.cl,Ciudad Real,Albacete,84,580,60000,Qantas,2025-04-12,2025-04-12,,,{},Clase ejecutiva,{},,,,,,,,,,,,,,,,,{},,Ricardorubio496@marmol.com
58839,Aniversario,80084,2025-05-28,146000,1,No disponible,146,stroseal875@viajes.cl,Almería,Ceuta,43,3569,146000,Crucero del Norte,2025-08-14,2025-08-16,Cama,"{Calefacción,Wifi,Baño}",{},,,,,,,,,{},,,,,,,,,,{},,antonio2796235@tourket.com
61751,Cena de Trabajo,81215,2026-02-22,312000,6,No disponible,312,crgrza752@viajes.cl,Roquetas de Mar,Córdoba,44,1860,52000,Avanza,2026-10-16,2026-10-17,Cama,"{Agua,Baño,Calefacción}",{},,,,,,,,,{},,,,,,,,,,,,Sta.prieto689@wass.com
61170,Salida con Familia,81798,2025-01-22,1500000,4,No disponible,1500,Vicenteangulo491@viajes.cl,Lérida,Cádiz,35,2986,375000,Air France,2025-04-24,2025-04-26,,,,Primera clase,{},,,,,,,{},,,,,,,,,,{},,sra.6948808@edubus.cal
60458,Salida con Familia,82057,2025-02-20,108000,2,No disponible,108,lola905232@viajes.cl,Badalona,Inca,58,643,54000,American Airlines,2025-12-23,2025-12-23,,{},{},Clase ejecutiva,,,,,,,,{},,,,,,,,,,{},,gulesá471@tourket.com
59611,Aniversario,82332,2025-01-07,198000,2,No disponible,198,sr.7819604@viajes.cl,Torrejón de Ardoz,Badajoz,32,957,99000,Damas,2026-03-14,2026-03-14,Cama,"{Calefacción,Comida,""Aire acondicionado""}",{},,,,,,,,,{},,,,,,,,,,{},,baquor997@wass.com
59246,Cena de Trabajo,82827,2025-09-29,1224000,9,No disponible,1224,andrea6328405@viajes.cl,Elda,Sevilla,31,3342,136000,Estrella Roja,2026-02-24,2026-02-26,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,Nataliabeltrán632@outluc.com
64218,Salida con Amigos,83136,2025-09-02,597000,3,No disponible,597,andrea6328405@viajes.cl,Sanlúcar de Barrameda,Pamplona,68,1636,199000,MÁV (Hungría),2026-02-20,2026-02-21,,"{""Aire acondicionado"",Calefacción,Agua,Wifi}",{},,,,,,,,,{},,,,,,,,,,{},,sebaca580@outluc.com
59294,Salida con Familia,83184,2025-03-18,492000,3,No disponible,492,Mateocollado527@viajes.cl,Torrevieja,Collado Villalba,46,2249,164000,Socibus,2025-05-11,2025-05-12,Cama,"{TV,Baño,Wifi}",{},,,,,,,,,{},,,,,,,,,,{},,ramona498234@marmol.com
57146,Salida con Familia,83637,2025-02-07,1160000,10,No disponible,1160,Anitallamas291@viajes.cl,Palencia,Tarragona,20,1455,116000,Renfe,2025-03-15,2025-03-16,,,{},,{},,,,,,,{},,,,,,,,,,{},,Jerónimonevárez456@edubus.cal
59580,Aniversario,84058,2026-04-25,480000,4,No disponible,480,sra.7988218@viajes.cl,Burgos,Barcelona,96,479,120000,Air Canada,2026-10-22,2026-10-22,,{},{},Clase ejecutiva,,,,,,,,{},,,,,,,,,,{},,vicente8101391@viajesanma.com
60065,,84723,2025-06-04,544000,8,No disponible,544,espema328@viajes.cl,El Puerto de Santa María,Getafe,66,466,68000,CFR (Rumania),2026-04-02,2026-04-02,,{},,,,,,,,,,{},,,,,,,,,,{},,majobrha614@marmol.com
64730,Cena de Trabajo,85370,2025-07-22,700000,10,No disponible,700,Sra.alanis701@viajes.cl,Linares,Ceuta,41,3383,70000,Pullman Bus,2025-07-28,2025-07-30,Cama,"{Calefacción,""Asientos reclinables"",Agua}",{},,,,,,,,,{},,,,,,,,,,{},,Luismedina610@outluc.com
55851,Cena de Trabajo,86085,2025-04-03,1512000,9,No disponible,1512,Ignacioordóñez826@viajes.cl,Salamanca,Fuengirola,35,3027,168000,Via Bariloche,2026-02-17,2026-02-19,Cama,"{""Asientos reclinables"",Agua,TV}",{},,,,,,,,,{},,,,,,,,,,{},,mapaap566@tourket.com
62779,Cena de Trabajo,86511,2026-02-05,318000,1,No disponible,318,Concepciónhidalgo107@viajes.cl,El Prat de LLobregat,El Prat de LLobregat,54,3563,318000,SNCB (Bélgica),2026-04-19,2026-04-21,,,{},,,,,,,,,{},,,,,,,,,,{},,Victoriaarchuleta484@marmol.com
58606,Cena de Trabajo,86651,2025-01-25,852000,6,No disponible,852,Nicoláscardona792@viajes.cl,Elda,Pozuelo de Alarcón,50,604,142000,Damas,2025-04-09,2025-04-09,Cama,"{TV,Calefacción,Baño}",{},,,,,,,,,{},,,,,,,,,,{},,sr.969210@edubus.cal
62303,Salida con Familia,86848,2025-06-30,162000,6,No disponible,162,sralbabu154@viajes.cl,Sanlúcar de Barrameda,Rivas-Vaciamadrid,57,417,27000,EasyJet,2026-06-09,2026-06-09,,{},{},Clase económica,,,,,,,,{},,,,,,,,,,{},,Sra.núñez995@outluc.com
61117,Salida con Familia,87082,2025-01-21,400000,4,No disponible,400,beatriz4510392@viajes.cl,Hospitalet de LLobregat,San Sebastián,39,1484,100000,Buses Romani,2025-07-16,2025-07-17,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,rubén9665405@viajesanma.com
61315,Salida con Amigos,89513,2026-09-23,1025000,5,No disponible,1025,Gabrielahidalgo828@viajes.cl,Logroño,Marbella,41,3160,205000,JetBlue,2026-09-25,2026-09-27,,{},"{""Santiago de Compostela""}",Clase ejecutiva,,,,,,,,{},,,,,,,,,,{},,silvia3295502@tourket.com
60777,Aniversario,89594,2025-08-01,115000,1,No disponible,115,marta7708109@viajes.cl,Segovia,Cornellá de Llobregat,38,552,115000,Buses Ahumada,2025-08-23,2025-08-23,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,maorme254@viajesanma.com
64506,Salida con Familia,90639,2025-04-23,410000,10,No disponible,410,revaor825@viajes.cl,Alicante,Toledo,53,881,41000,HŽ (Croacia),2025-08-27,2025-08-27,,,{},,"{""Las Palmas de Gran Canaria"",Cáceres}",,,,,,,,,,,,,,,,,{},,yobeam796@outluc.com
63151,Vacaciones,91387,2025-06-20,471000,1,No disponible,471,humaba796@viajes.cl,Logroño,Cuenta,97,3922,471000,Amtrak,2025-07-28,2025-07-30,,,{},,{Córdoba},,,,,,,{},,,,,,,,,,{},,maaráv801@wass.com
65932,Salida con Amigos,91834,2025-05-04,332000,4,No disponible,332,ricardo3973419@viajes.cl,Cartagena,Hospitalet de LLobregat,50,842,83000,Turbus,2026-05-14,2026-05-14,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,Claravelasco747@viajesanma.com
61634,Aniversario,92295,2026-07-06,616000,7,No disponible,616,Franciscocorrales261@viajes.cl,Alcalá de Guadaira,San Cristróbal de la Laguna,60,1664,88000,HŽ (Croacia),2026-11-02,2026-11-03,,,{},,"{Sabadell,León,""El Ejido"",""La Coruña""}",,,,,,,{},,,,,,,,,,{},,cacoro442@wass.com
63880,Salida con Amigos,93676,2025-05-23,1044000,6,No disponible,1044,alirsa833@viajes.cl,Las Palmas de Gran Canaria,Molina de Segura,30,4193,174000,El Rápido Internacional,2026-06-05,2026-06-07,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,patricio7159648@marmol.com
62720,Salida con Familia,93821,2025-04-18,1280000,8,No disponible,1280,germán7240829@viajes.cl,Ceuta,Barcelona,11,1441,160000,ŽFBH (Bosnia y Herzegovina),2025-11-06,2025-11-07,,"{Wifi,Comida,""Asientos reclinables"",TV}",{},,,,,,,,,{},,,,,,,,,,{},,mónica5656370@outluc.com
56880,Aniversario,94157,2025-10-02,2090000,5,No disponible,2090,sr.7819604@viajes.cl,Irún,Sanlúcar de Barrameda,96,4177,418000,Aeroméxico,2026-04-07,2026-04-09,,,"{Alicante,Gijón,Sabadell}",Primera clase,{},,,,,,,{},,,,,,,,,,{},,Sr.pizarro216@outluc.com
60821,Salida con Familia,94230,2025-01-20,2097000,9,No disponible,2097,Marisolmonroy204@viajes.cl,Baracaldo,Baracaldo,80,2797,233000,ZFBH (Bosnia y Herzegovina),2026-03-08,2026-03-09,,,{},,"{Fuengirola,Ferrol,Segovia}",,,,,,,{},,,,,,,,,,{},,bernardo2775743@outluc.com
62052,Salida con Familia,94419,2026-05-05,920000,8,No disponible,920,Raúlcorrales716@viajes.cl,Oviedo,San Cristróbal de la Laguna,45,2583,115000,Turbus,2026-08-12,2026-08-13,Cama,"{Comida,Calefacción,Agua}",{},,,,,,,,,{},,,,,,,,,,{},,Carlotabaca758@tourket.com
58022,Salida con Amigos,94942,2025-03-02,1060000,10,No disponible,1060,srgepili368@viajes.cl,Burgos,Alcorcón,87,2128,106000,Frontier Airlines,2025-03-23,2025-03-24,,{},{Granollers},Clase ejecutiva,,,,,,,,{},,,,,,,,,,{},,Anavaca790@outluc.com
64374,Salida con Amigos,95330,2025-06-17,297000,3,No disponible,297,Sr.limón373@viajes.cl,Toledo,Linares,34,4163,99000,Flecha Bus,2026-08-22,2026-08-24,,"{Baño,Wifi,TV}",{},,,,,,,,,{},,,,,,,,,,{},,cafiol606@tourket.com
63664,Aniversario,95610,2025-07-29,935000,5,No disponible,935,Maríadomínguez453@viajes.cl,El Ejido,Logroño,81,2267,187000,American Airlines,2025-08-31,2025-09-01,,,"{Paterna,""Talavera de la Reina"",""Cornellá de Llobregat""}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},,Sr.apodaca508@viajesanma.com
60899,,95701,2025-04-24,3310000,10,No disponible,3310,Timoteoortega395@viajes.cl,Logroño,Tarragona,70,3430,331000,Eurostar,2025-08-05,2025-08-07,,"{""Aire acondicionado"",Baño,""Asientos reclinables"",Wifi,Calefacción,Agua}",{},,,,,,,,,{},,,,,,,,,,{},,gustavo8045548@edubus.cal
66116,Cena de Trabajo,95826,2025-01-23,252000,3,No disponible,252,espema328@viajes.cl,Ferrol,San Sebastían de los Reyes,37,1502,84000,Via Bariloche,2025-11-09,2025-11-10,Cama,"{Calefacción,Agua,""Aire acondicionado""}",{},,,,,,,,,{},,,,,,,,,,{},,Carlagrijalva207@marmol.com
64164,Aniversario,95945,2025-07-31,798000,6,No disponible,798,guveav526@viajes.cl,Cornellá de Llobregat,Santiago de Compostela,30,3092,133000,Megabus,2026-07-31,2026-08-02,Cama,,,,{},,,,,,,{},,,,,,,,,,{},,Benjamíncarranza372@edubus.cal
60861,Salida con Amigos,96814,2026-02-15,1134000,6,No disponible,1134,alejandro3541653@viajes.cl,Zaragoza,Alcobendas,21,4208,189000,PKP (Polonia),2026-04-02,2026-04-04,,"{""Aire acondicionado"",Wifi,""Asientos reclinables"",Calefacción,Comida,Agua,Baño}",{},,,,,,,,,{},,,,,,,,,,{},,ansame948@viajesanma.com
64972,Salida con Amigos,97771,2025-03-04,240000,2,No disponible,240,Estebanelizondo783@viajes.cl,Badalona,Cáceres,35,1545,120000,Buses Bio Bio,2025-03-21,2025-03-22,,"{""Aire acondicionado"",Comida,Calefacción}",{},,,,,,,,,{},,,,,,,,,,{},,gaaran617@wass.com
59156,Salida con Familia,98440,2026-05-03,308000,2,No disponible,308,Marisolmonroy204@viajes.cl,San Sebastián,Santa Cruz de Tenerife,37,2471,154000,Ryanair,2026-09-13,2026-09-14,,,{Cáceres},Primera clase,{},,,,,,,,,,,,,,,,,{},,Sra.preciado544@viajesanma.com
55783,,98878,2025-10-21,411000,3,No disponible,411,crnepa833@viajes.cl,Ferrol,Granada,91,2874,137000,CP (Portugal),2026-06-06,2026-06-07,,,{},,"{""Hospitalet de LLobregat"",""Collado Villalba"",Badajoz}",,,,,,,{},,,,,,,,,,{},,concepción819530@wass.com
56691,Salida con Familia,99104,2025-03-10,400000,2,No disponible,400,olivia854628@viajes.cl,Lérida,Zaragoza,77,1963,200000,JetBlue,2025-07-23,2025-07-24,,{},{Zaragoza},Clase económica,,,,,,,,,,,,,,,,,,{},,jutote586@outluc.com
66484,Salida con Familia,100143,2025-07-11,456000,6,No disponible,456,frpuos409@viajes.cl,Telde,Torrelavega,43,432,76000,ADO,2026-09-16,2026-09-16,Semi-cama,,{},,{},,,,,,,{},,,,,,,,,,{},,hesocr680@viajesanma.com
61770,Salida con Amigos,100286,2025-02-09,436000,4,No disponible,436,veorpa980@viajes.cl,Bilbao,Lugo,30,1419,109000,Alsa,2025-08-05,2025-08-05,,,{},,{},,,,,,,{},,,,,,,,,,{},,maría8478238@outluc.com
62526,Cena de Trabajo,100507,2025-02-11,1107000,9,No disponible,1107,esorru560@viajes.cl,Chiclana de la Frontera,Sabadell,45,3821,123000,FlixBus,2025-05-20,2025-05-22,Cama,"{""Aire acondicionado"",Agua,Calefacción}",{},,,,,,,,,{},,,,,,,,,,{},,luis997686@viajesanma.com
62033,Cena de Trabajo,100643,2025-08-28,572000,4,No disponible,572,sr.7819604@viajes.cl,Segovia,San Sebastían de los Reyes,37,1650,143000,Japan Airlines,2026-07-03,2026-07-04,,,{Rivas-Vaciamadrid},Clase económica,{},,,,,,,{},,,,,,,,,,{},,Sr.madera527@edubus.cal
65383,Vacaciones,101328,2025-05-09,238000,2,No disponible,238,maelpehe495@viajes.cl,Torrevieja,Lérida,44,2064,119000,Buses Nilahue,2026-11-27,2026-11-28,Cama,"{""Asientos reclinables"",Calefacción,Comida}",{},,,,,,,,,{},,,,,,,,,,{},,Cristianmontero800@edubus.cal
63379,Aniversario,101420,2025-10-31,114000,3,No disponible,114,Danielpáez646@viajes.cl,Rubí,Calahorra,99,653,38000,Wizz Air,2026-01-16,2026-01-16,,,{},Clase económica,{},,,,,,,{},,,,,,,,,,,,Sra.agosto600@marmol.com
58882,Cena de Trabajo,103259,2025-02-25,2718000,9,No disponible,2718,conchita418950@viajes.cl,Santander,Murcia,37,3013,302000,Emirates,2025-09-06,2025-09-08,,,"{Lugo,Guadalajara}",Primera clase,{},,,,,,,{},,,,,,,,,,{},,Sta.jaime103@viajesanma.com
62019,Aniversario,104328,2025-06-12,1116000,6,No disponible,1116,Mayteaponte518@viajes.cl,Sanlúcar de Barrameda,Murcia,12,1655,186000,SBB (Suiza),2026-01-01,2026-01-02,,,{},,"{Lorca,Zaragoza,""San Sebastián"",Manresa,Gerona}",,,,,,,{},,,,,,,,,,{},,adela5819999@viajesanma.com
58803,Vacaciones,104717,2025-01-28,1828000,4,No disponible,1828,Cristinagarza954@viajes.cl,Granada,Palencia,23,4005,457000,Nederlandse Sp,2025-04-05,2025-04-07,,,,,{},,,,,,,{},,,,,,,,,,{},,mazeza307@viajesanma.com
59573,Vacaciones,104737,2025-04-03,560000,8,No disponible,560,Sr.reynoso806@viajes.cl,Parla,León,9,1008,70000,Nederlandse Sp,2025-04-11,2025-04-11,,,{},,"{Alcobendas,Majadahonda,Ponferrada,Almería}",,,,,,,{},,,,,,,,,,{},,majopabe555@tourket.com
60492,Salida con Amigos,105057,2025-01-07,465000,3,No disponible,465,Sanchoponce341@viajes.cl,Cáceres,Santa Lucía de Tirajana,47,3882,155000,JetSur,2025-02-13,2025-02-15,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,majobrha614@marmol.com
56464,Salida con Amigos,105731,2025-08-21,170000,2,No disponible,170,cecilia2523556@viajes.cl,Roquetas de Mar,Móstoles,3,1463,85000,ŽFBH (Bosnia y Herzegovina),2025-11-03,2025-11-04,,"{""Aire acondicionado"",Wifi,Baño,Comida}",{},,,,,,,,,{},,,,,,,,,,{},,lugafi704@outluc.com
65359,,106131,2025-06-09,3120000,10,No disponible,3120,jorge4122526@viajes.cl,Mataró,Santiago de Compostela,10,3236,312000,NS International,2026-03-31,2026-04-02,,,{},,"{Puertollano,""El Ejido"",Zaragoza}",,,,,,,{},,,,,,,,,,{},,luisa3743655@tourket.com
56558,Salida con Familia,106343,2025-09-16,450000,5,No disponible,450,Albertoosorio573@viajes.cl,Gijón,Huelva,45,2146,90000,Estrella Roja,2026-04-09,2026-04-10,Cama,"{TV,Baño,Calefacción}",{},,,,,,,,,,,,,,,,,,,{},,Estervillalobos996@wass.com
58754,Vacaciones,106584,2025-07-12,24000,4,No disponible,24,Enriquetamez108@viajes.cl,Murcia,Ávila,6,584,6000,Copa Airlines,2026-07-07,2026-07-07,,,,Clase económica,{},,,,,,,{},,,,,,,,,,{},,jucohu324@viajesanma.com
60311,Aniversario,107442,2026-06-14,693000,9,No disponible,693,srfegara834@viajes.cl,Benidorm,Gecho,76,1623,77000,ŽFBH (Bosnia y Herzegovina),2026-07-06,2026-07-07,,"{Comida,""Aire acondicionado"",Wifi,Agua}",{},,,,,,,,,,,,,,,,,,,,,crmole395@wass.com
64659,Aniversario,107995,2025-06-18,2830000,10,No disponible,2830,Mateofarías500@viajes.cl,Zamora,Santa Cruz de Tenerife,75,2879,283000,AVE,2025-08-31,2025-09-01,,,{},,"{Ponferrada,Segovia,""El Puerto de Santa María""}",,,,,,,{},,,,,,,,,,{},,dasoba734@viajesanma.com
59238,Vacaciones,108783,2025-01-05,224000,4,No disponible,224,crnách772@viajes.cl,Jerez de la Frontera,Viladecans,10,1348,56000,Ethiopian Airlines,2025-01-15,2025-01-15,,,{Badalona},Clase económica,{},,,,,,,{},,,,,,,,,,{},,claudia7289922@wass.com
65216,Salida con Familia,109501,2025-02-01,550000,5,No disponible,550,gabriel1504795@viajes.cl,Viladecans,Santa Lucía de Tirajana,46,2186,110000,Buses Romani,2025-04-14,2025-04-15,Cama,"{""Asientos reclinables"",Agua,Baño}",{},,,,,,,,,{},,,,,,,,,,{},,fearro932@outluc.com
59384,Salida con Amigos,109563,2025-01-02,729000,9,No disponible,729,Sr.orta582@viajes.cl,Coslada,La Coruña,73,1062,81000,ÖBB (Austria),2025-06-25,2025-06-25,,"{""Asientos reclinables"",Baño,Comida}",{},,,,,,,,,{},,,,,,,,,,{},,guluur621@wass.com
57872,Salida con Amigos,110930,2026-02-11,458000,2,No disponible,458,srdaalco692@viajes.cl,Burgos,Leganés,42,2543,229000,Deutsche Bahn (DB),2026-07-10,2026-07-11,,"{Calefacción,Wifi,Comida,TV,Agua}",{},,,,,,,,,{},,,,,,,,,,{},,pealmi476@tourket.com
64988,Cena de Trabajo,112382,2025-10-13,564000,6,No disponible,564,Elsanájera336@viajes.cl,Benidorm,Vitoria,40,3215,94000,Chevallier,2025-10-24,2025-10-26,,"{""Aire acondicionado"",""Asientos reclinables"",Agua}",{},,,,,,,,,{},,,,,,,,,,{},,jomaflju817@marmol.com
65599,,112911,2025-09-03,312000,4,No disponible,312,adela7317294@viajes.cl,La Línea de la Concepción,Lérida,30,1597,78000,ETN Turistar,2026-11-22,2026-11-23,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,luvita506@marmol.com
61436,Aniversario,113922,2026-08-04,884000,4,No disponible,884,Gabrielposada795@viajes.cl,Cuenta,Salamanca,84,4132,221000,BDZ (Bulgaria),2026-11-11,2026-11-13,,,{},,"{Ávila,Madrid,Vigo}",,,,,,,{},,,,,,,,,,{},,cristobal4639571@wass.com
59654,Aniversario,114335,2025-09-01,223000,1,No disponible,223,ángaga278@viajes.cl,Zaragoza,Cartagena,26,2193,223000,Iberia,2026-10-16,2026-10-17,,{},"{Torrelavega,Palencia,Elche}",Clase ejecutiva,,,,,,,,{},,,,,,,,,,{},,Rubénvallejo566@edubus.cal
59946,Salida con Amigos,114443,2025-11-11,154000,2,No disponible,154,crgrza752@viajes.cl,La Coruña,Mérida,33,4282,77000,El Rápido Internacional,2026-05-17,2026-05-19,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,srigropo747@viajesanma.com
55889,Cena de Trabajo,117799,2025-01-21,274000,2,No disponible,274,arbagu510@viajes.cl,Cádiz,Cuenta,48,4218,137000,Avanza,2026-10-06,2026-10-08,Cama,,{},,{},,,,,,,{},,,,,,,,,,,,Oliviajimínez246@marmol.com
60052,Aniversario,117804,2025-01-21,255000,5,No disponible,255,Gilbertoramón421@viajes.cl,Fuengirola,Badajoz,40,3529,51000,Avanza,2025-03-24,2025-03-26,Cama,"{Baño,""Asientos reclinables"",Calefacción}",{},,,,,,,,,{},,,,,,,,,,{},,sr.8593595@viajesanma.com
65177,Vacaciones,117985,2025-11-17,1524000,6,No disponible,1524,cébahu990@viajes.cl,Benalmádena,Mataró,15,2920,254000,SBB (Suiza),2026-04-16,2026-04-18,,,{},,{},,,,,,,{},,,,,,,,,,{},,maría7526798@wass.com
58710,Cena de Trabajo,118793,2025-08-04,176000,1,No disponible,176,sr.7155697@viajes.cl,Chiclana de la Frontera,Tarragona,34,1693,176000,VR (Finlandia),2025-09-23,2025-09-24,,,{},,"{""El Prat de LLobregat"",Toledo,""San Sebastían de los Reyes""}",,,,,,,{},,,,,,,,,,{},,inpasa597@viajesanma.com
56306,Vacaciones,119659,2025-03-24,858000,3,No disponible,858,elhuna946@viajes.cl,Mataró,Pozuelo de Alarcón,49,3917,286000,Copa Airlines,2025-07-10,2025-07-12,,{},"{""Jerez de la Frontera"",Mijas,Elche,Cuenta,Irún}",Primera clase,,,,,,,,{},,,,,,,,,,{},,ansame948@viajesanma.com
58546,Cena de Trabajo,119761,2025-08-13,930000,5,No disponible,930,loecca129@viajes.cl,Pozuelo de Alarcón,Albacete,34,1443,186000,Megabus,2025-08-15,2025-08-16,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},,Luislara778@outluc.com
58882,Cena de Trabajo,122229,2025-04-03,126000,3,No disponible,126,Ramónjurado680@viajes.cl,Sanlúcar de Barrameda,Getafe,43,980,42000,DSB (Dinamarca),2026-02-12,2026-02-12,,,{},,{Alicante},,,,,,,{},,,,,,,,,,{},,Sta.jaime103@viajesanma.com
61668,Salida con Amigos,122358,2025-07-12,860000,5,No disponible,860,diego1376309@viajes.cl,Málaga,Irún,37,1548,172000,Turbus,2025-07-22,2025-07-23,Cama,"{Baño,Wifi,Agua}",{},,,,,,,,,{},,,,,,,,,,{},,fernando2383598@tourket.com
60280,Salida con Amigos,122932,2025-05-17,1476000,9,No disponible,1476,lijáca667@viajes.cl,Puertollano,Zaragoza,49,4196,164000,Damas,2025-11-07,2025-11-09,Cama,"{""Asientos reclinables"",Baño,""Aire acondicionado""}",{},,,,,,,,,{},,,,,,,,,,{},,Sra.almanza558@edubus.cal
61190,Vacaciones,123137,2025-06-11,590000,10,No disponible,590,rizúca865@viajes.cl,Castellón de la Plana,Jerez de la Frontera,27,1379,59000,Deutsche Bahn (DB),2026-10-04,2026-10-04,,,{},,{Getafe},,,,,,,{},,,,,,,,,,,,daniel1491180@viajesanma.com
57720,Salida con Familia,123615,2025-01-17,195000,3,No disponible,195,Vicenteangulo491@viajes.cl,Málaga,Getafe,34,324,65000,Turbus,2025-02-10,2025-02-10,Semi-cama,"{""Asientos reclinables"",""Aire acondicionado"",Baño}",{},,,,,,,,,{},,,,,,,,,,{},,susana5450898@edubus.cal
